,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52
87,3479626,Bituva dos Lucios,Bituva dos Lucios,-2.561.314,-5.051.001,L,LCTY,BR,,18,,,,0,,866,America/Sao_Paulo,20/01/2012,Bituva dos Lucios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,3479627,Serra do Scorsin,Serra do Scorsin,-256.313,-5.050.645,T,MTS,BR,,18,,,,0,,967,America/Sao_Paulo,20/01/2012,Serra do Scorsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,3479628,Campinas,Campinas,-2.557.953,-5.052.923,L,LCTY,BR,,18,,,,0,,904,America/Sao_Paulo,20/01/2012,Campinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,3479629,Faxinal dos Francos,Faxinal dos Francos,-2.559.645,-505.874,P,PPL,BR,,18,4121505.0,,,0,,900,America/Sao_Paulo,03/08/2012,Faxinal dos Francos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3479630,Faxinal dos Vieiras,Faxinal dos Vieiras,-2.562.945,-5.061.239,P,PPL,BR,,18,4121505.0,,,0,,858,America/Sao_Paulo,03/08/2012,Faxinal dos Vieiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,3479631,Vila Ester,Vila Ester,-2.562.466,-5.068.147,P,PPL,BR,,18,4121505.0,,,0,,790,America/Sao_Paulo,03/08/2012,Vila Ester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,3479632,Barreiro,Barreiro,-2.562.822,-5.067.876,P,PPL,BR,,18,4121505.0,,,0,,790,America/Sao_Paulo,03/08/2012,Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,3479633,Alto da Glória,Alto da Gloria,-2.560.307,-5.069.018,P,PPL,BR,,18,4121505.0,,,0,,788,America/Sao_Paulo,03/08/2012,Alto da Gloria,Alto da Glória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,3479634,Passo do Potinga,Passo do Potinga,-256.131,-5.071.572,P,PPL,BR,,18,4121505.0,,,0,,782,America/Sao_Paulo,03/08/2012,Passo do Potinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,3479635,Riozinho,Riozinho,-2.562.443,-5.070.846,P,PPLL,BR,,18,4121505.0,,,0,,780,America/Sao_Paulo,03/08/2012,Riozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,3479636,Riozinho,Riozinho,-2.562.362,-5.071.995,H,STM,BR,,18,,,,0,,781,America/Sao_Paulo,20/01/2012,Riozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3479637,Rio dos Porcos,Rio dos Porcos,-2.561.652,-5.072.832,H,STM,BR,,18,,,,0,,779,America/Sao_Paulo,20/01/2012,Rio dos Porcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,3479638,Rio Água Parada,Rio Agua Parada,-2.559.446,-5.069.354,H,STM,BR,,18,,,,0,,783,America/Sao_Paulo,20/01/2012,Rio Agua Parada,Rio Água Parada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,3479639,Alto do Pique,Alto do Pique,-2.557.707,-5.065.568,L,LCTY,BR,,18,,,,0,,830,America/Sao_Paulo,20/01/2012,Alto do Pique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3479640,Riozinho dos Santos,Riozinho dos Santos,-2.560.237,-5.064.891,P,PPL,BR,,18,4121505.0,,,0,,803,America/Sao_Paulo,03/08/2012,Riozinho dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,3479641,Arroio do Pique,Arroio do Pique,-2.558.415,-50.685,H,STM,BR,,18,,,,0,,788,America/Sao_Paulo,20/01/2012,Arroio do Pique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,3479642,Riozinho de Baixo,Riozinho de Baixo,-2.557.243,-5.067.733,P,PPL,BR,,18,4121505.0,,,0,,792,America/Sao_Paulo,03/08/2012,Riozinho de Baixo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3479643,Serra do Pique Reiuno,Serra do Pique Reiuno,-2.558.168,-5.064.171,T,MTS,BR,,18,,,,0,,927,America/Sao_Paulo,20/01/2012,Serra do Pique Reiuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,3479644,Arroio Fundão,Arroio Fundao,-2.563.544,-5.059.202,H,STM,BR,,18,,,,0,,809,America/Sao_Paulo,20/01/2012,Arroio Fundao,Arroio Fundão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3479645,Rio Cachoeira,Rio Cachoeira,-2.559.647,-5.073.639,H,STM,BR,,18,,,,0,,784,America/Sao_Paulo,20/01/2012,Rio Cachoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3479646,Arroio dos Domingos,Arroio dos Domingos,-2.559.576,-5.071.822,H,STM,BR,,18,,,,0,,781,America/Sao_Paulo,20/01/2012,Arroio dos Domingos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3479647,Monjolo,Monjolo,-2.554.911,-5.071.295,P,PPL,BR,,18,4110706.0,,,0,,815,America/Sao_Paulo,03/08/2012,Monjolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3479648,Arroio Monjolo,Arroio Monjolo,-2.554.234,-5.071.846,H,STM,BR,,18,,,,0,,812,America/Sao_Paulo,20/01/2012,Arroio Monjolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3479649,Rio Corrente Primeiro,Rio Corrente Primeiro,-2.551.048,-5.072.965,P,PPL,BR,,18,4110706.0,,,0,,818,America/Sao_Paulo,03/08/2012,Rio Corrente Primeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3479650,Rio Corrente,Rio Corrente,-2.551.472,-5.071.836,L,LCTY,BR,,18,,,,0,,853,America/Sao_Paulo,20/01/2012,Rio Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,3479651,Pedra Preta,Pedra Preta,-2.552.145,-5.068.653,P,PPLL,BR,,18,4110706.0,,,0,,864,America/Sao_Paulo,03/08/2012,Pedra Preta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,3479652,Bairro da Lagoa,Bairro da Lagoa,-2.550.145,-5.066.527,P,PPL,BR,,18,4110706.0,,,0,,849,America/Sao_Paulo,03/08/2012,Bairro da Lagoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3479653,Vila Raquel,Vila Raquel,-2.550.769,-5.066.112,P,PPL,BR,,18,4110706.0,,,0,,848,America/Sao_Paulo,03/08/2012,Vila Raquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,3479654,Engenheiro Gutierrez,Engenheiro Gutierrez,-2.551.742,-50.656,P,PPL,BR,,18,4110706.0,,,0,,846,America/Sao_Paulo,03/08/2012,Engenheiro Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3479655,Riozinho dos Anciute,Riozinho dos Anciute,-2.553.906,-5.062.975,P,PPLL,BR,,18,4110706.0,,,0,,887,America/Sao_Paulo,03/08/2012,Riozinho dos Anciute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3479656,Colônia São Lourenço,Colonia Sao Lourenco,-2.550.861,-505.909,P,PPL,BR,,18,4107736.0,,,0,,866,America/Sao_Paulo,03/08/2012,Colonia Sao Lourenco,Colônia São Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,3479657,Assungui,Assungui,-2.553.095,-5.055.386,P,PPL,BR,,18,4107736.0,,,0,,823,America/Sao_Paulo,03/08/2012,Assungui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3479658,Sítio João A. Trevisan,Sitio Joao A. Trevisan,-2.577.833,-4.966.361,P,PPL,BR,,18,4113205.0,,,0,,898,America/Sao_Paulo,03/08/2012,Sitio Joao A. Trevisan,Sítio João A. Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,3479659,Arroio dos Manduvas,Arroio dos Manduvas,-2.552.283,-5.055.986,H,STM,BR,,18,,,,0,,832,America/Sao_Paulo,20/01/2012,Arroio dos Manduvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3479660,Manducas,Manducas,-2.555.186,-5.055.597,P,PPL,BR,,18,4107736.0,,,0,,835,America/Sao_Paulo,03/08/2012,Manducas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3479661,Balão Primeiro,Balao Primeiro,-2.550.795,-5.052.938,P,PPL,BR,,18,4107736.0,,,0,,820,America/Sao_Paulo,03/08/2012,Balao Primeiro,Balão Primeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3479662,Bituva dos Lopes,Bituva dos Lopes,-2.555.816,-5.053.029,P,PPL,BR,,18,4107736.0,,,0,,841,America/Sao_Paulo,03/08/2012,Bituva dos Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3479663,Sítio Valentim Figueira,Sitio Valentim Figueira,-2.579.139,-4.964.861,P,PPL,BR,,18,4113205.0,,,0,,875,America/Sao_Paulo,03/08/2012,Sitio Valentim Figueira,Sítio Valentim Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3479664,Sítio Manuel Pedro,Sitio Manuel Pedro,-2.579.556,-4.964.972,P,PPL,BR,,18,4113205.0,,,0,,870,America/Sao_Paulo,03/08/2012,Sitio Manuel Pedro,Sítio Manuel Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,3479665,Capela do Sagrado Coração de Jesus,Capela do Sagrado Coracao de Jesus,-2.580.278,-4.965.111,S,CH,BR,,18,4113205.0,,,0,,911,America/Sao_Paulo,03/08/2012,Capela do Sagrado Coracao de Jesus,Capela do Sagrado Coração de Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3479666,Sítio Zacaria Batista,Sitio Zacaria Batista,-2.579.889,-4.964.528,P,PPL,BR,,18,4113205.0,,,0,,904,America/Sao_Paulo,03/08/2012,Sitio Zacaria Batista,Sítio Zacaria Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3479667,Sítio Joaquim C. Batista,Sitio Joaquim C. Batista,-2.581.222,-4.964.889,P,PPL,BR,,18,4113205.0,,,0,,893,America/Sao_Paulo,03/08/2012,Sitio Joaquim C. Batista,Sítio Joaquim C. Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3479668,Sítio Vilma Glenks,Sitio Vilma Glenks,-2.578.667,-4.966.111,P,PPL,BR,,18,4113205.0,,,0,,917,America/Sao_Paulo,03/08/2012,Sitio Vilma Glenks,Sítio Vilma Glenks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3479669,Sítio Antenor Batista,Sitio Antenor Batista,-2.581.306,-4.964.611,P,PPL,BR,,18,4113205.0,,,0,,909,America/Sao_Paulo,03/08/2012,Sitio Antenor Batista,Sítio Antenor Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3479670,Sítio Pedro Fabianski,Sitio Pedro Fabianski,-2.581.472,-4.963.806,P,PPL,BR,,18,4113205.0,,,0,,840,America/Sao_Paulo,03/08/2012,Sitio Pedro Fabianski,Sítio Pedro Fabianski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3479671,Sítio Antônio L. de Siqueira,Sitio Antonio L. de Siqueira,-2.579.472,-4.965.056,P,PPL,BR,,18,4113205.0,,,0,,887,America/Sao_Paulo,03/08/2012,Sitio Antonio L. de Siqueira,Sítio Antônio L. de Siqueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,3479672,Sítio Dionísio Figura,Sitio Dionisio Figura,-2.578.667,-496.575,P,PPL,BR,,18,4113205.0,,,0,,906,America/Sao_Paulo,03/08/2012,Sitio Dionisio Figura,Sítio Dionísio Figura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3479673,Sítio Maria Branco,Sitio Maria Branco,-2.578.222,-4.965.222,P,PPL,BR,,18,4113205.0,,,0,,916,America/Sao_Paulo,03/08/2012,Sitio Maria Branco,Sítio Maria Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,3479674,Sítio Agostinho Branco,Sitio Agostinho Branco,-2.578.361,-4.965.333,P,PPL,BR,,18,4113205.0,,,0,,911,America/Sao_Paulo,03/08/2012,Sitio Agostinho Branco,Sítio Agostinho Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,3479675,Sítio Maria de Lourdes,Sitio Maria de Lourdes,-2.578.611,-4.965.306,P,PPL,BR,,18,4113205.0,,,0,,925,America/Sao_Paulo,03/08/2012,Sitio Maria de Lourdes,Sítio Maria de Lourdes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,3479676,Sítio Eduardo Silveira,Sitio Eduardo Silveira,-2.576.444,-4.965.028,P,PPL,BR,,18,4113205.0,,,0,,917,America/Sao_Paulo,03/08/2012,Sitio Eduardo Silveira,Sítio Eduardo Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3479677,Sítio Davi da Silveira,Sitio Davi da Silveira,-2.578.361,-4.965.194,P,PPL,BR,,18,4113205.0,,,0,,926,America/Sao_Paulo,03/08/2012,Sitio Davi da Silveira,Sítio Davi da Silveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,3479678,Sítio Rui Coller,Sitio Rui Coller,-2.581.444,-4.970.028,P,PPL,BR,,18,4113205.0,,,0,,869,America/Sao_Paulo,03/08/2012,Sitio Rui Coller,Sítio Rui Coller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3479679,Sítio Genoveva Wjavoski,Sitio Genoveva Wjavoski,-2.576.389,-4.962.917,P,PPL,BR,,18,4113205.0,,,0,,839,America/Sao_Paulo,03/08/2012,Sitio Genoveva Wjavoski,Sítio Genoveva Wjavoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,3479680,Sítio Sofia Thrstaba,Sitio Sofia Thrstaba,-2.576.639,-4.963.889,P,PPL,BR,,18,4113205.0,,,0,,817,America/Sao_Paulo,03/08/2012,Sitio Sofia Thrstaba,Sítio Sofia Thrstaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,3479681,Sítio Vitória Mordaski,Sitio Vitoria Mordaski,-2.576.917,-4.963.583,P,PPL,BR,,18,4113205.0,,,0,,826,America/Sao_Paulo,03/08/2012,Sitio Vitoria Mordaski,Sítio Vitória Mordaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3479682,Sítio Davi Mordaski,Sitio Davi Mordaski,-2.577.139,-4.963.611,P,PPL,BR,,18,4113205.0,,,0,,838,America/Sao_Paulo,03/08/2012,Sitio Davi Mordaski,Sítio Davi Mordaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3479683,Sítio Inácio Kogeratski,Sitio Inacio Kogeratski,-2.577.333,-4.963.972,P,PPL,BR,,18,4113205.0,,,0,,818,America/Sao_Paulo,03/08/2012,Sitio Inacio Kogeratski,Sítio Inácio Kogeratski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,3479684,Escola Caracol,Escola Caracol,-2.577.389,-4.963.833,S,SCH,BR,,18,4113205.0,,,0,,816,America/Sao_Paulo,03/08/2012,Escola Caracol,Escola Garacol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3479685,Fazenda Solar,Fazenda Solar,-2.582.778,-4.968.472,S,FRM,BR,,18,4113205.0,,,0,,858,America/Sao_Paulo,03/08/2012,Fazenda Solar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3479686,Sítio Luiz Ribeiro,Sitio Luiz Ribeiro,-2.581.833,-4.966.944,P,PPL,BR,,18,4113205.0,,,0,,873,America/Sao_Paulo,03/08/2012,Sitio Luiz Ribeiro,Sítio Luiz Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,3479687,Sítio João Ribas,Sitio Joao Ribas,-2.582.861,-4.969.167,P,PPL,BR,,18,4113205.0,,,0,,856,America/Sao_Paulo,03/08/2012,Sitio Joao Ribas,Sítio João Ribas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,3479688,Sítio César S. Grasoli,Sitio Cesar S. Grasoli,-2.583.972,-4.973.611,P,PPL,BR,,18,4113205.0,,,0,,841,America/Sao_Paulo,03/08/2012,Sitio Cesar S. Grasoli,Sítio César S. Grasoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3479689,Sítio Euvira Linhares,Sitio Euvira Linhares,-258.375,-4.973.056,P,PPL,BR,,18,4113205.0,,,0,,840,America/Sao_Paulo,03/08/2012,Sitio Euvira Linhares,Sítio Euvira Linhares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3479690,Sítio Heitor Ribas,Sitio Heitor Ribas,-2.583.306,-4.971.806,P,PPL,BR,,18,4113205.0,,,0,,852,America/Sao_Paulo,03/08/2012,Sitio Heitor Ribas,Sítio Heitor Ribas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,3479691,Sítio Francisco Mordaski,Sitio Francisco Mordaski,-2.580.139,-4.973.833,P,PPL,BR,,18,4113205.0,,,0,,877,America/Sao_Paulo,03/08/2012,Sitio Francisco Mordaski,Sítio Francisco Mordaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3479692,Sítio Pedro Furma,Sitio Pedro Furma,-258.075,-4.972.778,P,PPL,BR,,18,4113205.0,,,0,,844,America/Sao_Paulo,03/08/2012,Sitio Pedro Furma,Sítio Pedro Furma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3479693,Sítio Arthur Moreira,Sitio Arthur Moreira,-2.582.139,-4.970.361,P,PPL,BR,,18,4113205.0,,,0,,955,America/Sao_Paulo,03/08/2012,Sitio Arthur Moreira,Sítio Arthur Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3479694,Escola Monteiro Lobato,Escola Monteiro Lobato,-2.580.833,-4.970.694,S,SCH,BR,,18,4113205.0,,,0,,852,America/Sao_Paulo,03/08/2012,Escola Monteiro Lobato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3479695,Sítio José Pepe,Sitio Jose Pepe,-258.128,-497.108,P,PPL,BR,,18,4113205.0,,,0,,866,America/Sao_Paulo,03/08/2012,Sitio Jose Pepe,Sítio José Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3479696,Sítio Tobias Lourenço,Sitio Tobias Lourenco,-2.581.917,-4.970.278,P,PPL,BR,,18,4113205.0,,,0,,930,America/Sao_Paulo,03/08/2012,Sitio Tobias Lourenco,Sítio Tobias Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3479697,Sítio Leocádio Lourenço,Sitio Leocadio Lourenco,-2.580.167,-4.971.222,P,PPL,BR,,18,4113205.0,,,0,,840,America/Sao_Paulo,03/08/2012,Sitio Leocadio Lourenco,Sítio Leocádio Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3479698,Sítio Seminário de Lapa,Sitio Seminario de Lapa,-2.580.556,-4.972.028,P,PPL,BR,,18,4113205.0,,,0,,880,America/Sao_Paulo,03/08/2012,Sitio Seminario de Lapa,Sítio Seminário de Lapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,3479699,Sítio Tereza Lourenço,Sitio Tereza Lourenco,-2.581.583,-4.970.528,P,PPL,BR,,18,4113205.0,,,0,,909,America/Sao_Paulo,03/08/2012,Sitio Tereza Lourenco,Sítio Tereza Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3479700,Sítio Evaldo Medisck,Sitio Evaldo Medisck,-2.582.417,-4.972.167,P,PPL,BR,,18,4113205.0,,,0,,827,America/Sao_Paulo,03/08/2012,Sitio Evaldo Medisck,Sítio Evaldo Medisck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3479701,Chácara Monte Alegre,Chacara Monte Alegre,-2.581.139,-4.972.167,S,FRM,BR,,18,4113205.0,,,0,,849,America/Sao_Paulo,03/08/2012,Chacara Monte Alegre,Chácara Monte Alegre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3479702,Sítio Ana B. Linhares,Sitio Ana B. Linhares,-2.581.861,-4.972.389,P,PPL,BR,,18,4113205.0,,,0,,832,America/Sao_Paulo,03/08/2012,Sitio Ana B. Linhares,Sítio Ana B. Linhares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3479703,Chácara Sinfonia Bovina,Chacara Sinfonia Bovina,-2.582.278,-4.971.917,S,FRM,BR,,18,4113205.0,,,0,,836,America/Sao_Paulo,03/08/2012,Chacara Sinfonia Bovina,Chácara Sinfonia Bovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3479704,Sítio Leonardo Karan,Sitio Leonardo Karan,-2.581.556,-49.745,P,PPL,BR,,18,4113205.0,,,0,,898,America/Sao_Paulo,03/08/2012,Sitio Leonardo Karan,Sítio Leonardo Karan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3479705,Sítio Antônio S. Karan,Sitio Antonio S. Karan,-2.581.278,-4.974.056,P,PPL,BR,,18,4113205.0,,,0,,871,America/Sao_Paulo,03/08/2012,Sitio Antonio S. Karan,Sítio Antônio S. Karan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3479706,Sítio Amália Santana,Sitio Amalia Santana,-2.581.139,-49.71,P,PPL,BR,,18,4113205.0,,,0,,863,America/Sao_Paulo,03/08/2012,Sitio Amalia Santana,Sítio Amália Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3479707,Sítio Antônio P. Correa,Sitio Antonio P. Correa,-2.581.417,-497.225,P,PPL,BR,,18,4113205.0,,,0,,851,America/Sao_Paulo,03/08/2012,Sitio Antonio P. Correa,Sítio Antônio P. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3479708,Granja Ivo J. Pereira,Granja Ivo J. Pereira,-2.581.472,-4.973.889,S,FRM,BR,,18,4113205.0,,,0,,884,America/Sao_Paulo,03/08/2012,Granja Ivo J. Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3479709,Sítio Arlindo I. Ivasciuk,Sitio Arlindo I. Ivasciuk,-2.580.278,-4.974.722,P,PPL,BR,,18,4113205.0,,,0,,922,America/Sao_Paulo,03/08/2012,Sitio Arlindo I. Ivasciuk,Sítio Arlindo I. Ivasciuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,3479710,Capela de Nossa Senhora Aparecida,Capela de Nossa Senhora Aparecida,-2.582.139,-497.225,S,CH,BR,,18,4113205.0,,,0,,831,America/Sao_Paulo,03/08/2012,Capela de Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3479711,Floresta,Floresta,-2.549.194,-5.000.472,L,LCTY,BR,,18,,,,0,,859,America/Sao_Paulo,08/09/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3479712,Santa Barbara de Cima,Santa Barbara de Cima,-2.549.556,-5.003.778,L,LCTY,BR,,18,,,,0,,850,America/Sao_Paulo,08/09/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3479713,Arroio Passo Fundo,Arroio Passo Fundo,-2.548.472,-50.06,H,STM,BR,,18,,,,0,,833,America/Sao_Paulo,08/09/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
