geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80,othername81,othername82,othername83,othername84,othername85,othername86,othername87,othername88,othername89,othername90,othername91,othername92,othername93,othername94,othername95,othername96,othername97,othername98
3454064,Pertile,Pertile,,-2.991.667,-5.303.333,P,PPL,BR,,23,4303004.0,,,0,,95,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454065,Perseverança,Perseveranca,,-2.161.667,-5.696.667,P,PPL,BR,,11,5006903.0,,,0,,249,America/Campo_Grande,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454066,Perrexil,Perrexil,Perixil$Perrexil,-2.836.667,-48.8,P,PPL,BR,BR,26,4209409.0,,,0,,4,America/Sao_Paulo,03/08/2012,Perixil,Perrexil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454067,Córrego Perpétua,Corrego Perpetua,Corrego Perpetua$Córrego Perpétua,-1.648.333,-5.058.333,H,STM,BR,,29,,,,0,,499,America/Sao_Paulo,09/02/2013,Corrego Perpetua,Córrego Perpétua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454068,Perpétua,Perpetua,,-15.2,-46,P,PPL,BR,,15,3126208.0,,,0,,752,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454069,Rio Peropava,Rio Peropava,,-24.65,-4.751.667,H,STM,BR,,27,,,,0,,4,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454070,Pérola do Oeste,Perola do Oeste,Perola d'Oeste$Perola do Oeste$Pérola do Oeste$Pérola d’Oeste,-25.85,-5.383.333,P,PPL,BR,BR,18,4119004.0,,,0,,339,America/Sao_Paulo,03/08/2012,Perola d'Oeste,Perola do Oeste,Pérola do Oeste,Pérola d’Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454071,Rio Peroção,Rio Perocao,Rio Perocao$Rio Peroção,-2.061.667,-4.046.667,H,STM,BR,,8,,,,0,,20,America/Sao_Paulo,05/12/2012,Rio Perocao,Rio Peroção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454072,Ponta Peroção,Ponta Perocao,Ponta Perocao$Ponta Peroção,-2.066.667,-4.043.333,T,PT,BR,,8,,,,0,,-9999,America/Sao_Paulo,05/12/2012,Ponta Perocao,Ponta Peroção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454073,Peroção,Perocao,Perocao$Peroção,-2.059.834,-4.042.852,P,PPL,BR,,8,3202405.0,,,0,,1,America/Sao_Paulo,17/07/2013,Perocao,Peroção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454074,Ribeirão das Perobas,Ribeirao das Perobas,Ribeirao das Perobas$Ribeirão das Perobas,-1.798.333,-5.178.333,H,STM,BR,,29,,,,0,,664,America/Sao_Paulo,09/02/2013,Ribeirao das Perobas,Ribeirão das Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454075,Córrego das Perobas,Corrego das Perobas,Corrego das Perobas$Córrego das Perobas,-17.95,-4.786.667,H,STM,BR,,29,,,,0,,870,America/Sao_Paulo,09/02/2013,Corrego das Perobas,Córrego das Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454076,Córrego das Perobas,Corrego das Perobas,Corrego das Perobas$Córrego das Perobas,-1.758.333,-4.926.667,H,STM,BR,,29,,,,0,,641,America/Sao_Paulo,09/02/2013,Corrego das Perobas,Córrego das Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454077,Córrego Perobas,Corrego Perobas,Corrego Perobas$Córrego Perobas,-1.966.667,-4.888.333,H,STM,BR,,15,,,,0,,702,America/Sao_Paulo,09/02/2013,Corrego Perobas,Córrego Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454078,Córrego Perobas,Corrego Perobas,Corrego Perobas$Córrego Perobas,-1.963.333,-4.968.333,H,STM,BR,,15,,,,0,,466,America/Sao_Paulo,09/02/2013,Corrego Perobas,Córrego Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454079,Córrego Perobas,Corrego Perobas,Corrego Perobas$Córrego Perobas,-1.851.667,-4.928.333,H,STM,BR,,29,,,,0,,463,America/Sao_Paulo,09/02/2013,Corrego Perobas,Córrego Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454080,Perobas,Perobas,Perobas,-2.103.333,-4.086.667,S,RSTN,BR,,8,3202801.0,,,0,,7,America/Sao_Paulo,05/12/2012,Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454081,Perobas,Perobas,Perobas,-21.35,-4.593.333,P,PPL,BR,,15,3101607.0,,,0,,828,America/Sao_Paulo,05/03/2013,Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454082,Perobas,Perobas,Perobas,-2.071.667,-46.55,P,PPL,BR,,15,3147907.0,,,0,,819,America/Sao_Paulo,05/03/2013,Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454083,Perobas,Perobas,Perobas,-2.026.667,-45.9,P,PPL,BR,,15,3123403.0,,,0,,751,America/Sao_Paulo,05/03/2013,Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454084,Perobal,Perobal,Peroba$Perobal,-2.076.667,-4.851.667,S,RSTN,BR,BR,27,3512001.0,,,0,,564,America/Sao_Paulo,03/08/2012,Peroba,Perobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454085,Perobal,Perobal,,-2.389.611,-5.340.972,P,PPL,BR,,18,4118857.0,,,0,,407,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454086,Rio da Peroba,Rio da Peroba,,-2.341.667,-50.95,H,STM,BR,,18,,,,0,,428,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454087,Ribeirão da Peroba,Ribeirao da Peroba,Ribeirao da Peroba$Ribeirão da Peroba,-2.354.816,-5.003.788,H,STM,BR,,18,,,,0,,457,America/Sao_Paulo,19/01/2012,Ribeirao da Peroba,Ribeirão da Peroba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454088,Ribeirão Peroba,Ribeirao Peroba,,-23.8,-5.353.333,H,STM,BR,,18,,,,0,,305,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454089,Córrego Peroba,Corrego Peroba,Corrego Peraba$Corrego Peroba$Corrego Perobas$Córrego Peraba$Córrego Peroba$Córrego Perobas,-2.103.333,-41.65,H,STM,BR,BR,8,,,,0,,349,America/Sao_Paulo,19/01/2012,Corrego Peraba,Corrego Peroba,Corrego Perobas,Córrego Peraba,Córrego Peroba,Córrego Perobas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454090,Peroba,Peroba,,-2.511.667,-52.9,P,PPL,BR,,18,4109302.0,,,0,,713,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454091,Pérola,Perola,Perola d'Oeste$Perola do Oeste$Pérola d'Oeste$Pérola do Oeste,-2.380.472,-5.368.361,P,PPL,BR,BR,18,4118907.0,,,0,,440,America/Sao_Paulo,03/08/2012,Perola d'Oeste,Perola do Oeste,Pérola d'Oeste,Pérola do Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454092,Peroba,Peroba,,-2.338.333,-5.088.333,P,PPL,BR,,18,4101903.0,,,0,,529,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454093,Peroba,Peroba,Peroba,-2.096.667,-4.956.667,P,PPL,BR,,27,3524501.0,,,0,,514,America/Sao_Paulo,05/03/2013,Peroba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454094,Córrego das Perneiras,Corrego das Perneiras,Corrego das Perneiras$Córrego das Perneiras,-19.8,-49.4,H,STM,BR,,15,,,,0,,470,America/Sao_Paulo,09/02/2013,Corrego das Perneiras,Córrego das Perneiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454095,Morro Pernambuco,Morro Pernambuco,,-14.8,-3.901.667,T,HDLD,BR,,5,,,,0,,-9999,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454096,Córrego Pernambuco,Corrego Pernambuco,,-1.563.333,-46.3,H,STM,BR,,15,,,,0,,581,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454097,Pernambuco,Pernambuco,Pernambuco,-2.096.667,-4.086.667,P,PPL,BR,,8,3202801.0,,,0,,13,America/Sao_Paulo,05/12/2012,Pernambuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454098,Pernambuco,Pernambuco,,-1.268.333,-4.321.667,P,PPL,BR,,5,2922250.0,,,0,,426,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454099,Rio Perizal,Rio Perizal,Rio Perisal$Rio Perizal,-19.2,-5.421.667,H,STM,BR,BR,11,,,,0,,313,America/Campo_Grande,19/01/2012,Rio Perisal,Rio Perizal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454100,Ribeirão Periquitos,Ribeirao Periquitos,Ribeirao Periquitos$Ribeirão Periquitos,-18.05,-48.55,H,STM,BR,,29,,,,0,,603,America/Sao_Paulo,09/02/2013,Ribeirao Periquitos,Ribeirão Periquitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454101,Lagoa dos Periquitos,Lagoa dos Periquitos,Lagoa dos Periquitos,-1.848.333,-41.7,H,LK,BR,,15,,,,0,,291,America/Bahia,05/12/2012,Lagoa dos Periquitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454102,Córrego Periquitos,Corrego Periquitos,Corrego Periquitos$Córrego Periquitos,-16.55,-4.003.333,H,STM,BR,,5,,,,0,,214,America/Bahia,05/12/2012,Corrego Periquitos,Córrego Periquitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454103,Vazante do Periquito,Vazante do Periquito,,-1.933.333,-5.608.333,H,STM,BR,,11,,,,0,,118,America/Campo_Grande,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454104,Córrego Periquito,Corrego Periquito,Corrego Periquito$Córrego Periquito,-1.608.333,-4.058.333,H,STM,BR,,15,,,,0,,400,America/Bahia,05/12/2012,Corrego Periquito,Córrego Periquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454105,Periquito,Periquito,,-191.575,-4.223.361,P,PPL,BR,,15,3129301.0,,,0,,186,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454106,Periquito,Periquito,,-1.201.667,-3.878.333,P,PPL,BR,,5,2914505.0,,,0,,306,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454107,Periperi de Poções,Periperi de Pocoes,,-14.65,-4.048.333,P,PPL,BR,,5,2925006.0,,,0,,932,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454108,Riacho Periperi,Riacho Periperi,,-12.45,-4.471.667,H,STMI,BR,,5,,,,0,,716,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454109,Riacho Peri-Peri,Riacho Peri-Peri,,-15.3,-44.35,H,STM,BR,,15,,,,0,,622,America/Bahia,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454110,Periperi,Periperi,Periperi,-19.55,-4.413.333,S,RSTP,BR,,15,3112505.0,,,0,,817,America/Sao_Paulo,09/02/2013,Periperi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454111,Periperi,Periperi,,-14.8,-4.083.333,P,PPL,BR,,5,2933307.0,,,0,,922,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454112,Periperi,Periperi,Periperi$Piripiri,-1.286.598,-384.748,P,PPLX,BR,,5,2927408.0,,,0,,9,America/Bahia,04/12/2019,Periperi,Piripiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454113,Rio Perimbó,Rio Perimbo,Perimbo River$Perimbó River$Rio Perimbo$Rio Perimbó,-2.743.333,-49.6,H,STM,BR,,26,,,,0,,366,America/Sao_Paulo,06/08/2021,Perimbo River,Perimbó River,Rio Perimbo,Rio Perimbó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454114,Perimbó,Perimbo,Alto Perimbo$Alto Perimbó$Perimbo$Perimbó,-2.752.856,-4.967.529,P,PPL,BR,,26,4212700.0,,,0,,500,America/Sao_Paulo,04/04/2013,Alto Perimbo,Alto Perimbó,Perimbo,Perimbó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454115,Córrego Perigoso,Corrego Perigoso,Corrego Perigoso$Córrego Perigoso,-17,-39.65,H,STM,BR,,5,,,,0,,125,America/Bahia,05/12/2012,Corrego Perigoso,Córrego Perigoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454116,Perigoso,Perigoso,Perigoso,-17,-39.65,P,PPL,BR,,5,2915601.0,,,0,,125,America/Bahia,05/12/2012,Perigoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454117,Cachoeira Perigosa,Cachoeira Perigosa,,-1.108.333,-58.7,H,FLLS,BR,,14,,,,0,,274,America/Cuiaba,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454118,Perigara,Perigara,Colonia Piragara$Perigara,-1.698.333,-5.643.333,P,PPL,BR,BR,14,5101605.0,,,0,,115,America/Cuiaba,03/08/2012,Colonia Piragara,Perigara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454119,Rio Pericó,Rio Perico,,-2.816.667,-49.5,H,STM,BR,,26,,,,0,,1089,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454120,Pericó,Perico,,-281.625,-4.975.694,P,PPLL,BR,,26,4216503.0,,,0,,1181,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454121,Lagoa do Peri,Lagoa do Peri,Lagoa Pery$Lagoa do Peri,-2.773.234,-4.852.495,H,LGN,BR,,26,,,,0,,1,America/Sao_Paulo,05/10/2018,Lagoa Pery,Lagoa do Peri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454122,Serra do Pereque,Serra do Pereque,,-2.711.667,-4.871.667,T,HLLS,BR,,26,,,,0,,148,America/Sao_Paulo,12/05/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454123,Ilha do Perequê,Ilha do Pereque,Ilha do Pereque$Ilha do Perequê,-2.392.754,-4.617.021,T,ISL,BR,,27,,,,0,,-9999,America/Sao_Paulo,16/12/2021,Ilha do Pereque,Ilha do Perequê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454124,Perequê,Pereque,,-27.155,-4.857.333,P,PPL,BR,,26,4213500.0,,,0,,4,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454125,Ribeirão dos Pereiras,Ribeirao dos Pereiras,Ribeirao dos Pereiras$Ribeirão dos Pereiras$Rio dos Pereiras,-2.411.667,-4.773.333,H,STM,BR,BR,27,,,,0,,289,America/Sao_Paulo,11/06/2020,Ribeirao dos Pereiras,Ribeirão dos Pereiras,Rio dos Pereiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454126,Ribeirão dos Pereiras,Ribeirao dos Pereiras,Ribeirao dos Pereiras$Ribeirão dos Pereiras,-2.248.333,-46.8,H,STM,BR,,27,,,,0,,657,America/Sao_Paulo,05/03/2013,Ribeirao dos Pereiras,Ribeirão dos Pereiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454127,Ribeirão dos Pereiras,Ribeirao dos Pereiras,Ribeirao dos Pereiras$Ribeirao dos Pereiros$Ribeirão dos Pereiras$Ribeirão dos Pereiros,-16.9,-4.968.333,H,STM,BR,BR,29,,,,0,,573,America/Sao_Paulo,19/01/2012,Ribeirao dos Pereiras,Ribeirao dos Pereiros,Ribeirão dos Pereiras,Ribeirão dos Pereiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454128,Pereiras,Pereiras,,-2.307.611,-4.797.583,P,PPL,BR,,27,3537503.0,,,0,,503,America/Sao_Paulo,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454129,Pereiras,Pereiras,Pereiras,-22.7,-46.4,P,PPL,BR,,15,3169109.0,,,0,,1087,America/Sao_Paulo,05/03/2013,Pereiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454130,Pereiras,Pereiras,Pereiras,-2.236.667,-47.7,P,PPL,BR,,27,3543907.0,,,0,,624,America/Sao_Paulo,05/03/2013,Pereiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454131,Pereira Barreto,Pereira Barreto,Novo Oriente,-2.063.833,-5.110.917,P,PPL,BR,,27,3537404.0,,,22537,,361,America/Sao_Paulo,03/08/2012,Novo Oriente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454132,Rio Pereira,Rio Pereira,,-2.413.333,-5.138.333,H,STM,BR,,18,,,,0,,463,America/Sao_Paulo,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
