,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27
12247,8505385,Fazenda Maraca,Fazenda Maraca,-1.161.455,-5.203.212,S,FRM,BR,,14.0,5107859.0,,,0,,316,America/Cuiaba,17/07/2013,Fazenda Maraca,,,,,,,,,,,,,,,,,,,,,,,,,,,
12248,8505387,Fazenda Haiti,Fazenda Haiti,-1.162.052,-5.196.033,S,FRM,BR,,14.0,5107859.0,,,0,,297,America/Cuiaba,17/07/2013,Fazenda Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,
12249,8505414,Rio São Francisco,Rio Sao Francisco,-112.548,-528.247,H,STM,BR,,14.0,,,,0,,284,America/Cuiaba,06/04/2013,Rio Sao Francisco,Rio São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,
12250,8505415,Rio Preto,Rio Preto,-1.090.156,-5.307.922,H,STM,BR,,14.0,,,,0,,272,America/Cuiaba,06/04/2013,Rio Preto,,,,,,,,,,,,,,,,,,,,,,,,,,,
12251,8505416,Fazenda Nanauí,Fazenda Nanaui,-1.168.831,-5.191.453,S,FRM,BR,,14.0,5107859.0,,,0,,304,America/Cuiaba,02/10/2014,Fazenda Nanaui,Fazenda Nanauí,,,,,,,,,,,,,,,,,,,,,,,,,,
12252,8505417,Fazenda Loala,Fazenda Loala,-1.169.324,-5.198.712,S,FRM,BR,,14.0,5107859.0,,,0,,335,America/Cuiaba,02/10/2014,Fazenda Loala,,,,,,,,,,,,,,,,,,,,,,,,,,,
12253,8505418,Fazenda Jaúna,Fazenda Jauna,-117.496,-5.181.966,S,EST,BR,,14.0,5100359.0,,,0,,320,America/Cuiaba,17/07/2013,Fazenda Jauna,Fazenda Jaúna,,,,,,,,,,,,,,,,,,,,,,,,,,
12254,8505419,Fazenda Guaraju,Fazenda Guaraju,-1.169.695,-5.172.964,S,FRM,BR,,14.0,5107859.0,,,0,,307,America/Cuiaba,02/10/2014,Fazenda Guaraju,,,,,,,,,,,,,,,,,,,,,,,,,,,
12255,8505420,Santa Cruz,Santa Cruz,-1.165.336,-5.131.941,P,PPLL,BR,,14.0,5107859.0,,,0,,224,America/Cuiaba,17/07/2013,Santa Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,
12256,8505421,Vila Pontinópolis,Vila Pontinopolis,-1.149.709,-513.156,P,PPL,BR,,14.0,5107859.0,,,0,,223,America/Cuiaba,17/07/2013,Vila Pontinopolis,Vila Pontinópolis,,,,,,,,,,,,,,,,,,,,,,,,,,
12257,8505422,Ribeirão Xavantinho,Ribeirao Xavantinho,-1.133.034,-5.171.437,H,STM,BR,,14.0,,,,0,,220,America/Cuiaba,06/04/2013,Ribeirao Xavantinho,Ribeirão Xavantinho,,,,,,,,,,,,,,,,,,,,,,,,,,
12258,8505423,Fazenda Espigão,Fazenda Espigao,-1.139.228,-5.223.273,S,FRM,BR,,14.0,5107859.0,,,0,,343,America/Cuiaba,02/10/2014,Fazenda Espigao,Fazenda Espigão,,,,,,,,,,,,,,,,,,,,,,,,,,
12259,8505424,Fazenda Tabulbi,Fazenda Tabulbi,-113.553,-5.205.442,S,FRM,BR,,14.0,5107859.0,,,0,,288,America/Cuiaba,02/10/2014,Fazenda Tabulbi,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,8505425,Fazenda Rubi Esmeralda,Fazenda Rubi Esmeralda,-11.307,-52.308,P,PPLL,BR,,14.0,5107859.0,,,0,,332,America/Cuiaba,17/07/2013,Fazenda Rubi Esmeralda,,,,,,,,,,,,,,,,,,,,,,,,,,,
12261,8505426,Fazenda Arúena,Fazenda Aruena,-1.107.965,-523.889,S,FRM,BR,,14.0,5107859.0,,,0,,330,America/Cuiaba,02/10/2014,Fazenda Aruena,Fazenda Arúena,,,,,,,,,,,,,,,,,,,,,,,,,,
12262,8505427,Fazenda São José,Fazenda Sao Jose,-1.102.197,-523.712,S,FRM,BR,,14.0,5107354.0,,,0,,310,America/Cuiaba,02/10/2014,Fazenda Sao Jose,Fazenda São José,,,,,,,,,,,,,,,,,,,,,,,,,,
12263,8505428,Fazenda Sapera,Fazenda Sapera,-1.087.185,-5.131.186,S,FRM,BR,,14.0,5106778.0,,,0,,195,America/Cuiaba,02/10/2014,Fazenda Sapera,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264,8505429,Fazenda Brasil Central,Fazenda Brasil Central,-1.088.284,-5.121.036,S,FRM,BR,,14.0,5106778.0,,,0,,186,America/Cuiaba,02/10/2014,Fazenda Brasil Central,,,,,,,,,,,,,,,,,,,,,,,,,,,
12265,8505430,Retiro de Vaqueiros,Retiro de Vaqueiros,-1.063.327,-5.104.659,P,PPLL,BR,,14.0,5107776.0,,,0,,193,America/Cuiaba,17/07/2013,Retiro de Vaqueiros,,,,,,,,,,,,,,,,,,,,,,,,,,,
12266,8505438,Cerâmica,Ceramica,-1.074.105,-5.149.289,P,PPLL,BR,,14.0,5103353.0,,,0,,197,America/Cuiaba,17/07/2013,Ceramica,Cerâmica,,,,,,,,,,,,,,,,,,,,,,,,,,
12267,8505439,Fazenda Reunidas Nova Amazônia,Fazenda Reunidas Nova Amazonia,-106.971,-5.147.772,S,FRM,BR,,14.0,5103353.0,,,0,,210,America/Cuiaba,02/10/2014,Fazenda Reunidas Nova Amazonia,Fazenda Reunidas Nova Amazônia,,,,,,,,,,,,,,,,,,,,,,,,,,
12268,8505440,Serra do Urubu-Branco,Serra do Urubu-Branco,-1.057.257,-5.127.367,T,RDGE,BR,,14.0,,,,0,,333,America/Cuiaba,06/04/2013,Serra do Urubu-Branco,,,,,,,,,,,,,,,,,,,,,,,,,,,
12269,8505441,Fazenda Porta da Amazônia,Fazenda Porta da Amazonia,-1.027.591,-5.124.594,S,FRM,BR,,14.0,5103353.0,,,0,,235,America/Cuiaba,02/10/2014,Fazenda Porta da Amazonia,Fazenda Porta da Amazônia,,,,,,,,,,,,,,,,,,,,,,,,,,
12270,8505442,Córrego Pium,Corrego Pium,-1.011.476,-5.175.764,H,STM,BR,,14.0,,,,0,,261,America/Cuiaba,06/04/2013,Corrego Pium,Córrego Pium,,,,,,,,,,,,,,,,,,,,,,,,,,
12271,8505443,Fazenda Santa Lúcia,Fazenda Santa Lucia,-1.024.347,-5.133.802,S,FRM,BR,,14.0,5103353.0,,,0,,244,America/Cuiaba,02/10/2014,Fazenda Santa Lucia,Fazenda Santa Lúcia,,,,,,,,,,,,,,,,,,,,,,,,,,
12272,8505444,Ribeirão Peixotinho I,Ribeirao Peixotinho I,-102.649,-5.490.704,H,STM,BR,,14.0,,,,0,,263,America/Cuiaba,06/04/2013,Ribeirao Peixotinho I,Ribeirão Peixotinho I,,,,,,,,,,,,,,,,,,,,,,,,,,
12273,8505445,Ribeirão Peixotinho II,Ribeirao Peixotinho II,-1.041.013,-5.452.587,H,STM,BR,,14.0,,,,0,,274,America/Cuiaba,06/04/2013,Ribeirao Peixotinho II,Ribeirão Peixotinho II,,,,,,,,,,,,,,,,,,,,,,,,,,
12274,8505450,Parque Nacional do Araguaia,Parque Nacional do Araguaia,-1.025.604,-5.021.424,L,PRK,BR,,31.0,,,,0,,174,America/Araguaina,06/04/2013,Parque Nacional do Araguaia,,,,,,,,,,,,,,,,,,,,,,,,,,,
12275,8505451,Fazenda Rio Verde,Fazenda Rio Verde,-1.018.562,-5.108.132,S,FRM,BR,,14.0,5108600.0,,,0,,235,America/Cuiaba,02/10/2014,Fazenda Rio Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,
12276,8505454,Fazenda Terra Nova,Fazenda Terra Nova,-108.185,-5.224.964,S,FRM,BR,,14.0,5107354.0,,,0,,278,America/Cuiaba,02/10/2014,Fazenda Terra Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,
12277,8505455,Fazenda Três Flechas,Fazenda Tres Flechas,-1.052.687,-5.245.324,S,FRM,BR,,14.0,5107354.0,,,0,,294,America/Cuiaba,02/10/2014,Fazenda Tres Flechas,Fazenda Três Flechas,,,,,,,,,,,,,,,,,,,,,,,,,,
12278,8505456,Fazenda Volta Grande,Fazenda Volta Grande,-1.032.356,-5.254.388,S,FRM,BR,,14.0,5107743.0,,,0,,341,America/Cuiaba,02/10/2014,Fazenda Volta Grande,,,,,,,,,,,,,,,,,,,,,,,,,,,
12279,8505457,Fazenda Reata,Fazenda Reata,-102.615,-5.237.386,S,FRM,BR,,14.0,5107743.0,,,0,,281,America/Cuiaba,02/10/2014,Fazenda Reata,,,,,,,,,,,,,,,,,,,,,,,,,,,
12280,8505458,Fazenda Primavera,Fazenda Primavera,-1.005.066,-5.201.129,S,FRM,BR,,14.0,5108600.0,,,0,,274,America/Cuiaba,02/10/2014,Fazenda Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281,8505459,Rio das Pacas,Rio das Pacas,-1.161.391,-5.294.111,H,STM,BR,,14.0,,,,0,,275,America/Cuiaba,06/04/2013,Rio das Pacas,,,,,,,,,,,,,,,,,,,,,,,,,,,
12282,8505463,Córrego Santo Antônio,Corrego Santo Antonio,-1.145.813,-5.309.994,H,STM,BR,,14.0,,,,0,,275,America/Cuiaba,06/04/2013,Corrego Santo Antonio,Córrego Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,
12283,8505486,Fazenda Bom Sucesso,Fazenda Bom Sucesso,-1.057.423,-5.386.301,S,FRM,BR,,14.0,5105580.0,,,0,,347,America/Cuiaba,02/10/2014,Fazenda Bom Sucesso,,,,,,,,,,,,,,,,,,,,,,,,,,,
12284,8505495,Fazenda Santa Emilia,Fazenda Santa Emilia,-105.415,-5.360.907,S,FRM,BR,,14.0,5105580.0,,,0,,321,America/Cuiaba,02/10/2014,Fazenda Santa Emilia,,,,,,,,,,,,,,,,,,,,,,,,,,,
12285,8505496,Fazenda Jarina,Fazenda Jarina,-1.032.389,-5.358.224,S,FRM,BR,,14.0,5106422.0,,,0,,328,America/Cuiaba,02/10/2014,Fazenda Jarina,,,,,,,,,,,,,,,,,,,,,,,,,,,
12286,8505497,Ribeirão das Traíras,Ribeirao das Trairas,-1.093.856,-5.218.831,H,STM,BR,,14.0,,,,0,,266,America/Cuiaba,06/04/2013,Ribeirao das Trairas,Ribeirão das Traíras,,,,,,,,,,,,,,,,,,,,,,,,,,
12287,8505498,Serra do Cachimbo,Serra do Cachimbo,-1.018.805,-5.446.348,T,HLLS,BR,,14.0,,,,0,,471,America/Cuiaba,06/04/2013,Serra do Cachimbo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,8505499,Rio Braço Norte,Rio Braco Norte,-1.015.438,-5.523.421,H,STM,BR,,14.0,,,,0,,252,America/Cuiaba,06/04/2013,Rio Braco Norte,Rio Braço Norte,,,,,,,,,,,,,,,,,,,,,,,,,,
12289,8505500,Sinop,Sinop,-118.536,-5.548.659,S,AIRQ,BR,,14.0,5107909.0,,,0,,377,America/Cuiaba,17/07/2013,Sinop,,,,,,,,,,,,,,,,,,,,,,,,,,,
12290,8505501,Ribeirão Ipuca Grande,Ribeirao Ipuca Grande,-1.101.178,-5.129.786,H,STM,BR,,14.0,,,,0,,184,America/Cuiaba,06/04/2013,Ribeirao Ipuca Grande,Ribeirão Ipuca Grande,,,,,,,,,,,,,,,,,,,,,,,,,,
12291,8505502,Rio Ribeirão,Rio Ribeirao,-1.032.095,-5.298.841,H,STM,BR,,14.0,,,,0,,271,America/Cuiaba,06/04/2013,Rio Ribeirao,Rio Ribeirão,,,,,,,,,,,,,,,,,,,,,,,,,,
12292,8505503,Rio Preto,Rio Preto,-1.061.677,-5.471.688,H,STM,BR,,14.0,,,,0,,307,America/Cuiaba,06/04/2013,Rio Preto,,,,,,,,,,,,,,,,,,,,,,,,,,,
12293,8505517,Serra dos Parecis,Serra dos Parecis,-1.184.898,-6.203.955,T,HLLS,BR,,24.0,,,,0,,352,America/Porto_Velho,06/04/2013,Serra dos Parecis,,,,,,,,,,,,,,,,,,,,,,,,,,,
12294,8505518,Presidente Hermes,Presidente Hermes,-1.128.749,-6.191.657,P,PPL,BR,,24.0,1100254.0,,,0,,159,America/Porto_Velho,17/07/2013,Presidente Hermes,,,,,,,,,,,,,,,,,,,,,,,,,,,
12295,8505643,Rio da Marombas,Rio da Marombas,-2.729.175,-5.076.423,H,STM,BR,,26.0,,,,0,,779,America/Sao_Paulo,06/08/2021,Rio da Marombas,Rio das Marombas,,,,,,,,,,,,,,,,,,,,,,,,,,
12296,8505842,Igarapé da Trincheira,Igarape da Trincheira,-1.119.015,-6.278.945,H,STM,BR,,24.0,,,,0,,224,America/Porto_Velho,06/04/2013,Igarape da Trincheira,Igarapé da Trincheira,,,,,,,,,,,,,,,,,,,,,,,,,,
12297,8505843,Igarapé Esmeril,Igarape Esmeril,-1.112.789,-6.269.972,H,STM,BR,,24.0,,,,0,,224,America/Porto_Velho,06/04/2013,Igarape Esmeril,Igarapé Esmeril,,,,,,,,,,,,,,,,,,,,,,,,,,
12298,8505844,Morro São Domingos,Morro Sao Domingos,-1.099.702,-6.256.058,T,MT,BR,,24.0,1101435.0,,,0,,501,America/Porto_Velho,17/07/2013,Morro Sao Domingos,Morro São Domingos,,,,,,,,,,,,,,,,,,,,,,,,,,
12299,8505845,Igarapé Riane,Igarape Riane,-110.405,-625.823,H,STM,BR,,24.0,,,,0,,205,America/Porto_Velho,06/04/2013,Igarape Riane,Igarapé Riane,,,,,,,,,,,,,,,,,,,,,,,,,,
12300,8505846,Igarapé do Isidro,Igarape do Isidro,-1.112.499,-6.233.012,H,STM,BR,,24.0,,,,0,,188,America/Porto_Velho,06/04/2013,Igarape do Isidro,Igarapé do Isidro,,,,,,,,,,,,,,,,,,,,,,,,,,
12301,8505867,Igarapé Roceiro,Igarape Roceiro,-1.107.431,-6.221.705,H,STM,BR,,24.0,,,,0,,177,America/Porto_Velho,06/04/2013,Igarape Roceiro,Igarapé Roceiro,,,,,,,,,,,,,,,,,,,,,,,,,,
12302,8505868,Igarapé Leitão,Igarape Leitao,-1.112.997,-6.192.183,H,STM,BR,,24.0,,,,0,,154,America/Porto_Velho,06/04/2013,Igarape Leitao,Igarapé Leitão,,,,,,,,,,,,,,,,,,,,,,,,,,
12303,8505869,Nova Brasilia,Nova Brasilia,-1.119.792,-6.151.709,P,PPL,BR,,24.0,1101203.0,,,0,,263,America/Porto_Velho,17/07/2013,Nova Brasilia,,,,,,,,,,,,,,,,,,,,,,,,,,,
12304,8505870,Morro da Embratel,Morro da Embratel,-112.905,-6.183.346,T,MT,BR,,24.0,1100254.0,,,0,,428,America/Porto_Velho,17/07/2013,Morro da Embratel,,,,,,,,,,,,,,,,,,,,,,,,,,,
12305,8505871,Igarapé Novo Mundo,Igarape Novo Mundo,-1.129.599,-6.209.469,H,STM,BR,,24.0,,,,0,,167,America/Porto_Velho,06/04/2013,Igarape Novo Mundo,Igarapé Novo Mundo,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,8505872,Igarapé Polonês,Igarape Polones,-1.129.046,-6.195.365,H,STM,BR,,24.0,,,,0,,157,America/Porto_Velho,06/04/2013,Igarape Polones,Igarapé Polonês,,,,,,,,,,,,,,,,,,,,,,,,,,
12307,8505873,Rio Palha,Rio Palha,-1.129.865,-6.192.839,H,STM,BR,,24.0,,,,0,,161,America/Porto_Velho,06/04/2013,Rio Palha,,,,,,,,,,,,,,,,,,,,,,,,,,,
12308,8505874,Teixeirópolis,Teixeiropolis,-1.142.697,-6.194.856,P,PPL,BR,,24.0,1100908.0,,,0,,214,America/Porto_Velho,17/07/2013,Teixeiropolis,Teixeirópolis,,,,,,,,,,,,,,,,,,,,,,,,,,
12309,8505875,Igarapé Saldanha,Igarape Saldanha,-1.190.941,-6.218.451,H,STM,BR,,24.0,,,,0,,212,America/Porto_Velho,06/04/2013,Igarape Saldanha,Igarapé Saldanha,,,,,,,,,,,,,,,,,,,,,,,,,,
12310,8505876,Igarapé São Luís,Igarape Sao Luis,-1.198.053,-6.246.925,H,STM,BR,,24.0,,,,0,,168,America/Porto_Velho,06/04/2013,Igarape Sao Luis,Igarapé São Luís,,,,,,,,,,,,,,,,,,,,,,,,,,
12311,8505877,Seringal Porto Lirio,Seringal Porto Lirio,-1.197.071,-629.963,S,EST,BR,,24.0,1100320.0,,,0,,159,America/Porto_Velho,17/07/2013,Seringal Porto Lirio,,,,,,,,,,,,,,,,,,,,,,,,,,,
12312,8505878,Rio Bananeira,Rio Bananeira,-1.194.598,-6.294.955,H,STM,BR,,24.0,,,,0,,151,America/Porto_Velho,06/04/2013,Rio Bananeira,,,,,,,,,,,,,,,,,,,,,,,,,,,
12313,8505879,Igarapé Rabo de Anta,Igarape Rabo de Anta,-1.188.565,-628.288,H,STM,BR,,24.0,,,,0,,163,America/Porto_Velho,06/04/2013,Igarape Rabo de Anta,Igarapé Rabo de Anta,,,,,,,,,,,,,,,,,,,,,,,,,,
12314,8505880,Igarapé Norte-Sul,Igarape Norte-Sul,-1.168.876,-6.281.836,H,STM,BR,,24.0,,,,0,,165,America/Porto_Velho,06/04/2013,Igarape Norte-Sul,Igarapé Norte-Sul,,,,,,,,,,,,,,,,,,,,,,,,,,
12315,8505881,Rio Ricardo Franco,Rio Ricardo Franco,-1.128.804,-6.235.747,H,STM,BR,,24.0,,,,0,,186,America/Porto_Velho,06/04/2013,Rio Ricardo Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,
12316,8505882,Novo Horizonte,Novo Horizonte,-1.171.263,-620.012,P,PPL,BR,,24.0,1100502.0,,,0,,241,America/Porto_Velho,17/07/2013,Novo Horizonte,,,,,,,,,,,,,,,,,,,,,,,,,,,
12317,8505890,Igarapé Tamarupa,Igarape Tamarupa,-1.144.082,-6.147.057,H,STM,BR,,24.0,,,,0,,165,America/Porto_Velho,06/04/2013,Igarape Tamarupa,Igarapé Tamarupa,,,,,,,,,,,,,,,,,,,,,,,,,,
12318,8505891,Rio Zinho,Rio Zinho,-1.150.943,-6.137.311,H,STM,BR,,24.0,,,,0,,169,America/Porto_Velho,06/04/2013,Rio Zinho,,,,,,,,,,,,,,,,,,,,,,,,,,,
12319,8505893,Igarapé Jassuarana,Igarape Jassuarana,-1.145.946,-6.159.895,H,STM,BR,,24.0,,,,0,,164,America/Porto_Velho,06/04/2013,Igarape Jassuarana,Igarapé Jassuarana,,,,,,,,,,,,,,,,,,,,,,,,,,
12320,8505894,Rio Pardo,Rio Pardo,-1.160.776,-6.156.341,H,STM,BR,,24.0,,,,0,,176,America/Porto_Velho,06/04/2013,Rio Pardo,,,,,,,,,,,,,,,,,,,,,,,,,,,
12321,8505895,Igarapé Pedrinho,Igarape Pedrinho,-1.153.215,-6.169.712,H,STM,BR,,24.0,,,,0,,169,America/Porto_Velho,06/04/2013,Igarape Pedrinho,Igarapé Pedrinho,,,,,,,,,,,,,,,,,,,,,,,,,,
12322,8505896,Igarapé D’Alincourt,Igarape D'Alincourt,-1.151.007,-6.184.878,H,STM,BR,,24.0,,,,0,,178,America/Porto_Velho,06/04/2013,Igarape D'Alincourt,Igarapé D’Alincourt,,,,,,,,,,,,,,,,,,,,,,,,,,
12323,8505897,Igarapé Arara,Igarape Arara,-1.191.604,-612.242,H,STM,BR,,24.0,,,,0,,192,America/Porto_Velho,06/04/2013,Igarape Arara,Igarapé Arara,,,,,,,,,,,,,,,,,,,,,,,,,,
12324,8505898,Fazenda Zé Pires,Fazenda Ze Pires,-1.190.419,-6.123.933,P,PPLL,BR,,24.0,1101476.0,,,0,,190,America/Porto_Velho,17/07/2013,Fazenda Ze Pires,Fazenda Zé Pires,,,,,,,,,,,,,,,,,,,,,,,,,,
12325,8505899,Igarapé Jatuarana,Igarape Jatuarana,-1.177.689,-6.120.169,H,STM,BR,,24.0,,,,0,,184,America/Porto_Velho,06/04/2013,Igarape Jatuarana,Igarapé Jatuarana,,,,,,,,,,,,,,,,,,,,,,,,,,
12326,8505900,Igarapé Araçá,Igarape Araca,-1.169.122,-6.118.412,H,STM,BR,,24.0,,,,0,,177,America/Porto_Velho,06/04/2013,Igarape Araca,Igarapé Araçá,,,,,,,,,,,,,,,,,,,,,,,,,,
12327,8505901,Igarapé Urumam,Igarape Urumam,-1.166.646,-6.119.033,H,STM,BR,,24.0,,,,0,,176,America/Porto_Velho,06/04/2013,Igarape Urumam,Igarapé Urumam,,,,,,,,,,,,,,,,,,,,,,,,,,
12328,8505946,Reserva Florestal das Pedras Negras,Reserva Florestal das Pedras Negras,-1.174.444,-6.267.522,L,RESF,BR,,24.0,,,,0,,180,America/Porto_Velho,06/04/2013,Reserva Florestal das Pedras Negras,,,,,,,,,,,,,,,,,,,,,,,,,,,
12329,8505953,Igarapé Sete de Setembro,Igarape Sete de Setembro,-1.108.493,-6.129.339,H,STM,BR,,24.0,,,,0,,171,America/Porto_Velho,06/04/2013,Igarape Sete de Setembro,Igarapé Sete de Setembro,,,,,,,,,,,,,,,,,,,,,,,,,,
12330,8505955,Posto Indígena Sete de Setembro,Posto Indigena Sete de Setembro,-1.122.308,-6.125.487,P,PPLL,BR,,24.0,1100049.0,,,0,,199,America/Porto_Velho,17/07/2013,Posto Indigena Sete de Setembro,Posto Indígena Sete de Setembro,,,,,,,,,,,,,,,,,,,,,,,,,,
12331,8505956,Gleba Corumbiara,Gleba Corumbiara,-115.588,-6.125.863,L,LCTY,BR,,24.0,,,,0,,227,America/Porto_Velho,06/04/2013,Gleba Corumbiara,,,,,,,,,,,,,,,,,,,,,,,,,,,
12332,8505957,Igarapé Marreta,Igarape Marreta,-1.158.355,-6.130.248,H,STM,BR,,24.0,,,,0,,177,America/Porto_Velho,06/04/2013,Igarape Marreta,Igarapé Marreta,,,,,,,,,,,,,,,,,,,,,,,,,,
12333,8505960,Posto Indígena Roosevelt,Posto Indigena Roosevelt,-1.148.801,-6.046.824,P,PPL,BR,,24.0,1100189.0,,,0,,253,America/Porto_Velho,17/07/2013,Posto Indigena Roosevelt,Posto Indígena Roosevelt,,,,,,,,,,,,,,,,,,,,,,,,,,
12334,8505961,Igarapé Lajes,Igarape Lajes,-1.144.741,-6.044.022,H,STM,BR,,24.0,,,,0,,263,America/Porto_Velho,06/04/2013,Igarape Lajes,Igarapé Lajes,,,,,,,,,,,,,,,,,,,,,,,,,,
12335,8505994,Fazenda Gotarde,Fazenda Gotarde,-1.158.201,-606.485,P,PPLL,BR,,24.0,1100098.0,,,0,,463,America/Porto_Velho,17/07/2013,Fazenda Gotarde,,,,,,,,,,,,,,,,,,,,,,,,,,,
12336,8505995,Gleba Itaporanga,Gleba Itaporanga,-1.154.418,-6.104.613,L,LCTY,BR,,24.0,,,,0,,236,America/Porto_Velho,06/04/2013,Gleba Itaporanga,,,,,,,,,,,,,,,,,,,,,,,,,,,
12337,8505996,Igarapé Palmeira,Igarape Palmeira,-1.158.843,-6.103.734,H,STM,BR,,24.0,,,,0,,221,America/Porto_Velho,06/04/2013,Igarape Palmeira,Igarapé Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,
12338,8505997,Fazenda Vera,Fazenda Vera,-1.160.737,-6.091.058,S,FRM,BR,,24.0,1100098.0,,,0,,261,America/Porto_Velho,02/10/2014,Fazenda Vera,,,,,,,,,,,,,,,,,,,,,,,,,,,
12339,8506000,Fazenda Palmeira,Fazenda Palmeira,-1.157.219,-6.105.291,S,EST,BR,,24.0,1100098.0,,,0,,219,America/Porto_Velho,17/07/2013,Fazenda Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,
12340,8506008,Fazenda Martins,Fazenda Martins,-1.161.888,-6.111.742,S,EST,BR,,24.0,1100189.0,,,0,,208,America/Porto_Velho,17/07/2013,Fazenda Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,
12341,8506011,Fazenda Nova Olimpia,Fazenda Nova Olimpia,-117.188,-6.114.358,S,FRM,BR,,24.0,1100189.0,,,0,,189,America/Porto_Velho,02/10/2014,Fazenda Nova Olimpia,,,,,,,,,,,,,,,,,,,,,,,,,,,
12342,8506014,Fazenda Rioflex,Fazenda Rioflex,-1.173.617,-6.112.283,S,FRM,BR,,24.0,1100189.0,,,0,,209,America/Porto_Velho,02/10/2014,Fazenda Rioflex,,,,,,,,,,,,,,,,,,,,,,,,,,,
12343,8506015,Fazenda São Carlos,Fazenda Sao Carlos,-1.178.444,-6.109.306,S,EST,BR,,24.0,1100189.0,,,0,,194,America/Porto_Velho,17/07/2013,Fazenda Sao Carlos,Fazenda São Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,
12344,8506017,Fazenda Canadá,Fazenda Canada,-1.173.211,-6.103.441,S,EST,BR,,24.0,1100189.0,,,0,,177,America/Porto_Velho,17/07/2013,Fazenda Canada,Fazenda Canadá,,,,,,,,,,,,,,,,,,,,,,,,,,
12345,8506019,Fazenda Ranchinho,Fazenda Ranchinho,-1.183.339,-6.102.471,S,FRM,BR,,24.0,1100189.0,,,0,,215,America/Porto_Velho,02/10/2014,Fazenda Ranchinho,,,,,,,,,,,,,,,,,,,,,,,,,,,
12346,8506022,Melgaço,Melgaco,-1.187.895,-6.095.456,L,LCTY,BR,,24.0,,,,0,,235,America/Porto_Velho,06/04/2013,Melgaco,Melgaço,,,,,,,,,,,,,,,,,,,,,,,,,,
12347,8506025,Sítio Cascavel,Sitio Cascavel,-1.189.466,-6.097.903,S,EST,BR,,24.0,1100189.0,,,0,,247,America/Porto_Velho,17/07/2013,Sitio Cascavel,Sítio Cascavel,,,,,,,,,,,,,,,,,,,,,,,,,,
12348,8506030,Sítio São João,Sitio Sao Joao,-1.190.038,-6.097.852,S,EST,BR,,24.0,1100189.0,,,0,,245,America/Porto_Velho,17/07/2013,Sitio Sao Joao,Sítio São João,,,,,,,,,,,,,,,,,,,,,,,,,,
12349,8506031,Sítio Nossa Senhora da Conceição,Sitio Nossa Senhora da Conceicao,-1.195.503,-6.096.003,S,FRM,BR,,24.0,1100189.0,,,0,,264,America/Porto_Velho,02/10/2014,Sitio Nossa Senhora da Conceicao,Sítio Nossa Senhora da Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,
12350,8506032,Sítio Uirapuru,Sitio Uirapuru,-1.199.869,-6.088.606,S,EST,BR,,24.0,1100189.0,,,0,,248,America/Porto_Velho,17/07/2013,Sitio Uirapuru,Sítio Uirapuru,,,,,,,,,,,,,,,,,,,,,,,,,,
12351,8506033,Morro de Franco Ferreira,Morro de Franco Ferreira,-117.342,-6.069.106,T,UPLD,BR,,24.0,,,,0,,335,America/Porto_Velho,06/04/2013,Morro de Franco Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,
12352,8506034,Igarapé Casa Branca,Igarape Casa Branca,-1.191.351,-6.091.793,H,STM,BR,,24.0,,,,0,,207,America/Porto_Velho,06/04/2013,Igarape Casa Branca,Igarapé Casa Branca,,,,,,,,,,,,,,,,,,,,,,,,,,
12353,8506035,Fazenda Casa Branca,Fazenda Casa Branca,-1.196.896,-6.095.924,S,EST,BR,,24.0,1100189.0,,,0,,292,America/Porto_Velho,17/07/2013,Fazenda Casa Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,
12354,8506045,Fazenda Teledense,Fazenda Teledense,-1.193.362,-6.072.225,S,EST,BR,,24.0,1100189.0,,,0,,268,America/Porto_Velho,17/07/2013,Fazenda Teledense,,,,,,,,,,,,,,,,,,,,,,,,,,,
