,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30
4672,11592407,Consulado Geral dos Estados Unidos,Consulado Geral dos Estados Unidos,-2.291.139,-4.317.365,S,DIP,BR,,21.0,3304557.0,,,0,,39,America/Sao_Paulo,15/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,11593650,Guariroba Golf Club,Guariroba Golf Club,-2.292.405,-4.690.694,S,RECG,BR,,27.0,3509502.0,,,0,,704,America/Sao_Paulo,23/06/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,11608472,Santana do Livramento Airport,Santana do Livramento Airport,-30.836,-55.626,S,AIRP,BR,,23.0,4317103.0,,,0,,327,America/Sao_Paulo,04/01/2020,LVB,Santana do Livramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,11608714,Farol do Ilha Rata,Farol do Ilha Rata,-381.274,-3.238.659,S,LTHSE,BR,,30.0,,,,0,,39,America/Noronha,12/07/2017,Rat Island Lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,11608715,Fernando de Noronha Lighthouse,Fernando de Noronha Lighthouse,-387.473,-3.246.141,S,LTHSE,BR,,30.0,2605459.0,,,0,,194,America/Noronha,10/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,11608716,Citadel Point,Citadel Point,-383.706,-3.241.015,T,PT,BR,,30.0,2605459.0,,,0,,1,America/Noronha,10/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,11608774,Fortim de São Francisco de Olinda,Fortim de Sao Francisco de Olinda,-801.582,-3.484.637,S,FT,BR,,30.0,2609600.0,,,0,,12,America/Recife,10/07/2017,Farol de Olinda,Forte Montenegro,Fortim do Queijo,Olinda Lighthouse,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,11608810,The Poco,The Poco,-804.538,-3.486.301,H,CHNM,BR,,30.0,2611606.0,,,0,,1,America/Recife,29/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,11608811,Picao Passage,Picao Passage,-806.004,-3.486.872,H,CHNM,BR,,30.0,2611606.0,,,0,,1,America/Recife,11/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,11608812,Cemitério dos Ingleses,Cemiterio dos Ingleses,-804.743,-3.487.653,S,CMTY,BR,,30.0,2611606.0,,,0,,9,America/Recife,11/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,11608813,Hospital do Câncer,Hospital do Cancer,-804.158,-3.487.375,S,HSP,BR,,30.0,2611606.0,,,0,,7,America/Recife,11/07/2017,Hospital dos Lazaros de Santo Amaro das Salinas,Hospital dos Lázaros de Santo Amaro das Salinas,Lazareto de Santo Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,11608913,Pontifical Catholic University of Rio de Janeiro,Pontifical Catholic University of Rio de Janeiro,-2.294.128,-4.324.151,S,UNIV,BR,,21.0,3304557.0,,,0,,191,America/Sao_Paulo,11/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,11608935,Instituto Confúcio na UFRGS,Instituto Confucio na UFRGS,-3.007.359,-5.112.324,S,SCH,BR,,23.0,4314902.0,,,0,,48,America/Sao_Paulo,21/06/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,11608941,Universidade de Brasília,Universidade de Brasilia,-1.576.181,-4.787.078,S,UNIV,BR,,7.0,5300108.0,,,0,,1035,America/Sao_Paulo,14/07/2017,University of Brasilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,11609010,Farol das Rocas (historical),Farol das Rocas (historical),-385.725,-3.381.528,S,LTHSE,BR,,30.0,,,,0,,1,America/Noronha,12/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,11609079,University of Pernambuco,University of Pernambuco,-856.572,-3.994.731,S,UNIV,BR,,30.0,2612604.0,,,0,,428,America/Recife,12/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,11609396,Federal University of Minas Gerais,Federal University of Minas Gerais,-198.719,-4.396.625,S,UNIV,BR,,15.0,3106200.0,,,0,,824,America/Sao_Paulo,12/07/2017,Universidade Federal de Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,11609803,Federal University of Rio Grande do Sul,Federal University of Rio Grande do Sul,-3.003.384,-5.121.857,S,UNIV,BR,,23.0,4314902.0,,,0,,20,America/Sao_Paulo,13/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,11609874,University of Pernambuco,University of Pernambuco,-80.441,-348.861,S,UNIV,BR,,30.0,2611606.0,,,0,,7,America/Recife,13/07/2017,Universidade de Pernambuco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,11609876,Vale Mining Company,Vale Mining Company,-1.205.896,-5.624.526,S,BLDG,BR,,14.0,5104526.0,,,0,,377,America/Belem,13/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,11609883,Abreu e Lima Refinery,Abreu e Lima Refinery,-838.731,-3.505.254,S,OILR,BR,,30.0,2607208.0,,,0,,19,America/Recife,13/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,11610178,Petrobras Headquarters,Petrobras Headquarters,-2.290.895,-43.181,S,BLDO,BR,,21.0,3304557.0,,,0,,14,America/Sao_Paulo,14/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,11610183,Presidente Médici Thermoelectric Plant,Presidente Medici Thermoelectric Plant,-3.155.031,-5.368.284,S,PS,BR,,23.0,4304358.0,,,0,,225,America/Sao_Paulo,14/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,11610187,Fundação Armando Alvares Penteado,Fundacao Armando Alvares Penteado,-235.451,-46.663,S,BLDG,BR,,27.0,3550308.0,9.0,,0,,778,America/Sao_Paulo,27/10/2018,Armando Alvares Penteado Foundation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,11612536,Gerdau Headquarter Office,Gerdau Headquarter Office,-300.158,-5.120.612,S,BLDG,BR,,23.0,4314902.0,,,0,,11,America/Sao_Paulo,31/07/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,11612611,Antonio Guerreiro Airport,Antonio Guerreiro Airport,-210.918,-4.465.127,S,AIRP,BR,,13.0,2104909.0,,,0,,45,America/Fortaleza,02/08/2017,Antonio Guerreiro Airport,GMS,SNYW,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,11668887,Lagoa da Harmonia,Lagoa da Harmonia,-2.939.466,-51.801,H,LK,BR,,23.0,4321451.0,,,0,,487,America/Sao_Paulo,09/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,11669199,Câmara dos Deputados,Camara dos Deputados,-1.580.012,-4.786.432,S,ADMF,BR,,7.0,5300108.0,,,0,,1063,America/Sao_Paulo,23/04/2018,Camara,Camara Federal,Camara dos Deputados,Chamber of Deputies,Câmara,Câmara Federal,House of Representatives,,,,,,,,,,,,,,,,,,,,,,,,
4700,11669397,Senado Federal,Senado Federal,-1.579.913,-4.786.415,S,ADMF,BR,,0.0,,,,0,,1065,America/Sao_Paulo,11/08/2017,Senado,Senado Federal,Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,11669466,Grupo Escoteiro Ipê Amarelo 14/SC,Grupo Escoteiro Ipe Amarelo 14/SC,-2.760.215,-4.862.022,S,SCH,BR,,26.0,4216602.0,,,0,6.0,5,America/Sao_Paulo,13/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,11669527,Sapezal,Sapezal,-1.354.209,-5.882.011,P,PPL,BR,,14.0,5107875.0,,,0,,560,America/Cuiaba,15/08/2017,AZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,11669695,Extrema,Extrema,-977.136,-6.635.583,P,PPL,BR,,24.0,1100205.0,,,6176,,144,America/Porto_Velho,21/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,11669784,Pedra Branca,Pedra Branca,-2.805.017,-486.678,T,HLL,BR,,26.0,4205704.0,,,0,240.0,236,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,11669785,Morro de Dentro,Morro de Dentro,-2.803.335,-486.738,T,HLL,BR,,26.0,4205704.0,,,0,516.0,504,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,11669786,Morro de Fora,Morro de Fora,-2.804.235,-4.866.557,T,HLL,BR,,26.0,4205704.0,,,0,330.0,343,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,11669787,Ponta do Biguá,Ponta do Bigua,-2.801.992,-4.863.587,T,HLL,BR,,26.0,4205704.0,,,0,175.0,156,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,11669788,Serra de Paulo Lopes,Serra de Paulo Lopes,-2.801.249,-486.722,T,HLLS,BR,,26.0,4205704.0,,,0,,469,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,11669789,Morro da Ressacada,Morro da Ressacada,-2.808.198,-4.867.254,T,HLLS,BR,,26.0,4205704.0,,,0,,150,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,11669790,Morro da Encantada,Morro da Encantada,-2.807.143,-4.868.737,T,HLL,BR,,26.0,4205704.0,,,0,,408,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,11669791,Morro Alto ou do Capão,Morro Alto ou do Capao,-2.806.017,-4.861.347,T,HLL,BR,,26.0,4205704.0,,,0,,187,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,11669792,Morro da Ibiraquera,Morro da Ibiraquera,-2.814.504,-4.865.377,T,HLL,BR,,26.0,4207304.0,,,0,,145,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,11669793,Morro do Mirim,Morro do Mirim,-2.823.574,-4.868.797,T,HLL,BR,,26.0,4207304.0,,,0,,301,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,11669794,Morro do Sambaqui,Morro do Sambaqui,-2.815.817,-4.871.776,T,HLL,BR,,26.0,4207304.0,,,0,,145,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,11669795,Morro das Ovelhas,Morro das Ovelhas,-2.819.116,-486.754,T,HLL,BR,,26.0,4207304.0,,,0,,127,America/Sao_Paulo,24/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,11669859,Morro dos Pedrosas,Morro dos Pedrosas,-2.820.647,-4.877.797,T,HLL,BR,,26.0,4207205.0,,,0,,376,America/Sao_Paulo,26/08/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,11669860,Morro do Jerivá,Morro do Jeriva,-2.821.869,-4.877.698,T,HLL,BR,,26.0,4207205.0,,,0,,422,America/Sao_Paulo,22/03/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,11675061,Hito Ciento Treinta y Cinco IV,Hito Ciento Treinta y Cinco IV,-2.395.601,-5.499.494,S,BP,BR,,,,,,0,,405,America/Campo_Grande,06/09/2017,Hito Ciento Treinta y Cinco IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,11675062,Hito Ciento Cuarenta y Uno IV,Hito Ciento Cuarenta y Uno IV,-2.395.575,-5.497.572,S,BP,BR,,,,,,0,,403,America/Campo_Grande,06/09/2017,Hito Ciento Cuarenta y Uno IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,11675063,Hito Ciento Cuarenta y Cuatro IV,Hito Ciento Cuarenta y Cuatro IV,-2.396.232,-5.496.803,S,BP,BR,,,,,,0,,403,America/Asuncion,06/09/2017,Hito Ciento Cuarenta y Cuatro IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,11675064,Hito Ciento Cuarenta y Cinco-IV,Hito Ciento Cuarenta y Cinco-IV,-2.396.389,-5.496.571,S,BP,BR,,,,,,0,,402,America/Asuncion,06/09/2017,Hito Ciento Cuarenta y Cinco-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,11675065,Hito Ciento Cincuenta y Seis IV,Hito Ciento Cincuenta y Seis IV,-2.396.618,-5.494.011,S,BP,BR,,,,,,0,,410,America/Asuncion,06/09/2017,Hito Ciento Cincuenta y Seis IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,11675066,Hito Ciento Sesenta y Uno IV,Hito Ciento Sesenta y Uno IV,-2.395.818,-5.492.428,S,BP,BR,,,,,,0,,384,America/Asuncion,06/09/2017,Hito Ciento Sesenta y Uno IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,11675067,Hito Ciento Sesenta y Cinco IV,Hito Ciento Sesenta y Cinco IV,-2.394.655,-5.492.704,S,BP,BR,,,,,,0,,372,America/Campo_Grande,06/09/2017,Hito Ciento Sesenta y Cinco IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,11675068,Hito Ciento Setenta IV,Hito Ciento Setenta IV,-2.393.355,-5.492.321,S,BP,BR,,,,,,0,,392,America/Campo_Grande,06/09/2017,Hito Ciento Setenta IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,11675069,Hito Ciento Setenta y Cuatro IV,Hito Ciento Setenta y Cuatro IV,-2.392.043,-5.491.272,S,BP,BR,,,,,,0,,407,America/Asuncion,06/09/2017,Hito Ciento Setenta y Cuatro IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,11675070,Hito Ciento Setenta y Ocho IV,Hito Ciento Setenta y Ocho IV,-2.390.793,-5.490.283,S,BP,BR,,,,,,0,,402,America/Campo_Grande,06/09/2017,Hito Ciento Setenta y Ocho IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,11675071,Hito Ciento Ochenta IV,Hito Ciento Ochenta IV,-2.390.916,-5.489.297,S,BP,BR,,,,,,0,,407,America/Asuncion,06/09/2017,Hito Ciento Ochenta IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,11675072,Hito Ciento Ochenta y Cinco-IV,Hito Ciento Ochenta y Cinco-IV,-2.390.131,-5.487.959,S,BP,BR,,,,,,0,,386,America/Asuncion,06/09/2017,Hito Ciento Ochenta y Cinco-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,11675073,Hito Ciento Ochenta y Siete IV,Hito Ciento Ochenta y Siete IV,-2.390.756,-5.487.271,S,BP,BR,,,,,,0,,366,America/Asuncion,06/09/2017,Hito Ciento Ochenta y Siete IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,11675074,Hito Ciento Noventa y Tres-IV,Hito Ciento Noventa y Tres-IV,-23.906,-5.484.873,S,BP,BR,,,,,,0,,373,America/Asuncion,06/09/2017,Hito Ciento Noventa y Tres-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,11675075,Hito Ciento Noventa y Cuatro-IV,Hito Ciento Noventa y Cuatro-IV,-2.390.086,-5.484.833,S,BP,BR,,,,,,0,,369,America/Asuncion,06/09/2017,Hito Ciento Noventa y Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,11675076,Hito Ciento Noventa y Seis-IV,Hito Ciento Noventa y Seis-IV,-2.389.404,-5.484.699,S,BP,BR,,,,,,0,,375,America/Campo_Grande,06/09/2017,Hito Ciento Noventa y Seis-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,11675077,Hito Ciento Noventa y Nueve-IV,Hito Ciento Noventa y Nueve-IV,-2.389.109,-5.484.119,S,BP,BR,,,,,,0,,343,America/Asuncion,06/09/2017,Hito Ciento Noventa y Nueve-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,11675078,Hito Doscientos Uno-IV,Hito Doscientos Uno-IV,-2.388.626,-5.484.107,S,BP,BR,,,,,,0,,341,America/Campo_Grande,06/09/2017,Hito Doscientos Uno-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,11675079,Hito Doscientos Cuatro-IV,Hito Doscientos Cuatro-IV,-2.388.311,-5.483.151,S,BP,BR,,,,,,0,,348,America/Campo_Grande,06/09/2017,Hito Doscientos Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,11675080,Hito Doscientos Siete-IV,Hito Doscientos Siete-IV,-2.388.827,-548.221,S,BP,BR,,,,,,0,,378,America/Asuncion,06/09/2017,Hito Doscientos Siete-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,11675081,Hito Doscientos Ocho-IV,Hito Doscientos Ocho-IV,-2.388.863,-5.481.801,S,BP,BR,,,,,,0,,352,America/Asuncion,06/09/2017,Hito Doscientos Ocho-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,11675082,Hito Doscientos Diez-IV,Hito Doscientos Diez-IV,-2.388.203,-5.480.995,S,BP,BR,,,,,,0,,357,America/Campo_Grande,06/09/2017,Hito Doscientos Diez-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,11675083,Hito Doscientos Doce-IV,Hito Doscientos Doce-IV,-2.387.757,-5.480.519,S,BP,BR,,,,,,0,,357,America/Campo_Grande,06/09/2017,Hito Doscientos Doce-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,11675084,Hito Doscientos Catorce-IV,Hito Doscientos Catorce-IV,-2.387.514,-5.479.841,S,BP,BR,,,,,,0,,373,America/Asuncion,06/09/2017,Hito Doscientos Catorce-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,11675085,Hito Doscientos Dieciséis-IV,Hito Doscientos Dieciseis-IV,-2.386.951,-5.479.831,S,BP,BR,,,,,,0,,398,America/Campo_Grande,06/09/2017,Hito Doscientos Dieciseis-IV,Hito Doscientos Dieciséis-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,11675086,Hito Doscientos Dieciocho-IV,Hito Doscientos Dieciocho-IV,-2.386.655,-5.479.221,S,BP,BR,,,,,,0,,388,America/Campo_Grande,06/09/2017,Hito Doscientos Dieciocho-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,11675087,Hito Doscientos Veinte-IV,Hito Doscientos Veinte-IV,-2.386.869,-5.478.636,S,BP,BR,,,,,,0,,382,America/Asuncion,06/09/2017,Hito Doscientos Veinte-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,11675088,Hito Doscientos Veintidos IV,Hito Doscientos Veintidos IV,-2.386.905,-5.477.851,S,BP,BR,,,,,,0,,380,America/Asuncion,06/09/2017,Hito Doscientos Veintidos IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,11675089,Hito Doscientos Veintitres-IV,Hito Doscientos Veintitres-IV,-2.386.649,-547.758,S,BP,BR,,,,,,0,,380,America/Campo_Grande,06/09/2017,Hito Doscientos Veintitres-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,11675090,Hito Doscientos Veinticinco-IV,Hito Doscientos Veinticinco-IV,-2.386.453,-547.634,S,BP,BR,,,,,,0,,376,America/Asuncion,06/09/2017,Hito Doscientos Veinticinco-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,11675091,Hito Doscientos Veintisiete-IV,Hito Doscientos Veintisiete-IV,-2.385.501,-5.475.853,S,BP,BR,,,,,,0,,375,America/Campo_Grande,06/09/2017,Hito Doscientos Veintisiete-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,11675161,Hito Doscientos Treinta y Uno-IV,Hito Doscientos Treinta y Uno-IV,-23.867,-5.474.443,S,BP,BR,,,,,,0,,379,America/Asuncion,06/09/2017,Hito Doscientos Treinta y Uno-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,11675162,Hito Doscientos Treinta y Cuatro-IV,Hito Doscientos Treinta y Cuatro-IV,-2.386.408,-547.206,S,BP,BR,,,,,,0,,395,America/Campo_Grande,06/09/2017,Hito Doscientos Treinta y Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,11675163,Hito Doscientos Treinta y Siete-IV,Hito Doscientos Treinta y Siete-IV,-2.386.276,-5.470.766,S,BP,BR,,,,,,0,,381,America/Asuncion,06/09/2017,Hito Doscientos Treinta y Siete-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,11675164,Hito Doscientos Cuarenta-IV,Hito Doscientos Cuarenta-IV,-238.581,-5.469.932,S,BP,BR,,,,,,0,,404,America/Campo_Grande,06/09/2017,Hito Doscientos Cuarenta-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,11675165,Hito Doscientos Cuarenta y Tres-IV,Hito Doscientos Cuarenta y Tres-IV,-2.384.052,-5.469.824,S,BP,BR,,,,,,0,,385,America/Campo_Grande,06/09/2017,Hito Doscientos Cuarenta y Tres-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,11675166,Hito Doscientos Cuarenta y Seis-IV,Hito Doscientos Cuarenta y Seis-IV,-238.267,-5.468.112,S,BP,BR,,,,,,0,,396,America/Asuncion,06/09/2017,Hito Doscientos Cuarenta y Seis-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,11675167,Hito Doscientos Cincuenta-IV,Hito Doscientos Cincuenta-IV,-2.381.523,-5.466.893,S,BP,BR,,,,,,0,,392,America/Campo_Grande,06/09/2017,Hito Doscientos Cincuenta-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,11675168,Hito Doscientos Cincuenta y Cuatro-IV,Hito Doscientos Cincuenta y Cuatro-IV,-2.381.818,-5.465.452,S,BP,BR,,,,,,0,,399,America/Campo_Grande,06/09/2017,Hito Doscientos Cincuenta y Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,11675169,Hito Doscientos Cincuenta y Seis-IV,Hito Doscientos Cincuenta y Seis-IV,-2.383.243,-5.464.662,S,BP,BR,,,,,,0,,382,America/Asuncion,06/09/2017,Hito Doscientos Cincuenta y Seis-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,11675197,Hito Doscientos Cincuenta y Nueve-IV,Hito Doscientos Cincuenta y Nueve-IV,-2.383.403,-5.462.514,S,BP,BR,,,,,,0,,386,America/Campo_Grande,06/09/2017,Hito Doscientos Cincuenta y Nueve-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,11675198,Hito Doscientos Sesenta y Uno-IV,Hito Doscientos Sesenta y Uno-IV,-2.385.118,-5.460.945,S,BP,BR,,,,,,0,,406,America/Asuncion,06/09/2017,Hito Doscientos Sesenta y Uno-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,11675199,Hito Doscientos Sesenta y Seis-VI,Hito Doscientos Sesenta y Seis-VI,-2.385.045,-5.460.003,S,BP,BR,,,,,,0,,396,America/Asuncion,06/09/2017,Hito Doscientos Sesenta y Seis-VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,11675200,Hito Doscientos Setenta-IV,Hito Doscientos Setenta-IV,-2.384.328,-5.459.459,S,BP,BR,,,,,,0,,370,America/Asuncion,06/09/2017,Hito Doscientos Setenta-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,11675515,Hito Sesenta-IV,Hito Sesenta-IV,-2.399.837,-5.524.709,S,BP,BR,,,,,,0,,414,America/Campo_Grande,06/09/2017,Hito Sesenta-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,11675516,Hito Setenta y Cinco-IV,Hito Setenta y Cinco-IV,-2.399.898,-5.520.363,S,BP,BR,,,,,,0,,426,America/Campo_Grande,06/09/2017,Hito Setenta y Cinco-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,11675517,Hito Setenta y Siete-IV,Hito Setenta y Siete-IV,-2.399.411,-5.519.839,S,BP,BR,,,,,,0,,419,America/Asuncion,06/09/2017,Hito Setenta y Siete-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,11675529,Hito Ochenta-IV,Hito Ochenta-IV,-2.398.534,-5.519.772,S,BP,BR,,,,,,0,,429,America/Campo_Grande,06/09/2017,Hito Ochenta-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,11675530,Hito Ochenta y Tres-IV,Hito Ochenta y Tres-IV,-2.398.639,-5.518.245,S,BP,BR,,,,,,0,,420,America/Campo_Grande,06/09/2017,Hito Ochenta y Tres-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,11675534,Hito Ochenta y Seis-IV,Hito Ochenta y Seis-IV,-2.399.151,-5.517.503,S,BP,BR,,,,,,0,,412,America/Asuncion,06/09/2017,Hito Ochenta y Seis-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,11677144,Puente de la Amistad,Puente de la Amistad,-2.550.979,-5.460.063,S,BDG,BR,PY,,,,,0,,100,America/Sao_Paulo,10/11/2017,Puente de la Amistad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,11677235,Hito Ochenta y Nueve-IV,Hito Ochenta y Nueve-IV,-2.398.768,-5.516.406,S,BP,BR,,,,,,0,,394,America/Asuncion,06/09/2017,Hito Ochenta y Nueve-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,11677458,Hito Noventa y Cuatro-IV,Hito Noventa y Cuatro-IV,-2.398.738,-5.514.858,S,BP,BR,,,,,,0,,431,America/Campo_Grande,06/09/2017,Hito Noventa y Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,11677459,Hito Noventa y Siete-IV,Hito Noventa y Siete-IV,-2.398.173,-5.512.832,S,BP,BR,,,,,,0,,424,America/Asuncion,06/09/2017,Hito Noventa y Siete-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,11677460,Hito Cien-IV,Hito Cien-IV,-2.397.646,-5.512.234,S,BP,BR,,,,,,0,,425,America/Campo_Grande,06/09/2017,Hito Cien-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,11677461,Hito Ciento Uno-IV,Hito Ciento Uno-IV,-2.397.531,-5.511.799,S,BP,BR,,,,,,0,,425,America/Asuncion,06/09/2017,Hito Ciento Uno-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,11677476,Hito Ciento Cuatro-IV,Hito Ciento Cuatro-IV,-2.396.936,-5.510.037,S,BP,BR,,,,,,0,,403,America/Campo_Grande,06/09/2017,Hito Ciento Cuatro-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,11677477,Hito Ciento Ocho-IV,Hito Ciento Ocho-IV,-2.397.399,-5.509.375,S,BP,BR,,,,,,0,,403,America/Campo_Grande,06/09/2017,Hito Ciento Ocho-IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
