geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername120,othername130,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername71,othername72,othername73,othername74,othername75,othername76,othername77,othername78,othername79,othername80
3406279,Barra do Várzea,Barra do Varzea,Barra da Varzea$Barra da Várzea$Barra do Varzea$Barra do Várzea,-853.333,-4.193.333,P,PPL,BR,BR,20,2202455.0,,,0,,311,America/Fortaleza,03/08/2012,Barra da Varzea,Barra da Várzea,Barra do Varzea,Barra do Várzea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406280,Barra do Truçu,Barra do Trucu,,-628.333,-3.926.667,P,PPL,BR,,6,2305506.0,,,0,,211,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406281,Barra do Tarrachil,Barra do Tarrachil,Barra do Tarrachil$Rosario,-878.333,-3.896.667,P,PPL,BR,BR,30,2601607.0,,,0,,305,America/Bahia,23/07/2018,Barra do Tarrachil,Rosario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406282,Barra do Taquara,Barra do Taquara,,-828.333,-3.606.667,P,PPL,BR,,30,2604106.0,,,0,,612,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406283,Barra do Tapera,Barra do Tapera,,-543.333,-4.293.333,P,PPL,BR,,13,2112209.0,,,0,,76,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406284,Barra dos Melos,Barra dos Melos,,-3.9,-40.25,P,PPL,BR,,6,2304350.0,,,0,,124,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406285,Barra do Sirinhaém,Barra do Sirinhaem,Barra do Sirinhaem$Barra do Sirinhaém,-861.115,-3.505.154,P,PPL,BR,,30,2614204.0,,,0,,10,America/Recife,30/12/2012,Barra do Sirinhaem,Barra do Sirinhaém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406286,Barra do Serrote,Barra do Serrote,Algodao$Algodão$Barra do Serrote,-843.333,-39.3,P,PPL,BR,BR,30,2603009.0,,,0,,347,America/Recife,03/08/2012,Algodao,Algodão,Barra do Serrote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406287,Barra dos Dois Rios,Barra dos Dois Rios,,-590.306,-3.620.056,P,PPL,BR,,22,2412906.0,,,0,,257,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406288,Barra dos Cachimbos,Barra dos Cachimbos,,-888.333,-36.4,P,PPL,BR,,30,2613206.0,,,0,,775,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406289,Barra do Saco,Barra do Saco,,-9.7,-3.763.333,P,PPL,BR,,2,2706406.0,,,0,,11,America/Maceio,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406290,Barra do Roque,Barra do Roque,,-6.6,-4.178.333,P,PPL,BR,,20,2204709.0,,,0,,423,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406291,Barra do Riachão,Barra do Riachao,,-551.667,-3.991.667,P,PPL,BR,,6,2310506.0,,,0,,388,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406292,Barra do Prata,Barra do Prata,Barra do Prata$Barro do Prata,-8.05,-4.446.667,P,PPL,BR,BR,20,2211209.0,,,0,,351,America/Fortaleza,03/08/2012,Barra do Prata,Barro do Prata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406293,Barra do Pajeú,Barra do Pajeu,,-8.9,-38.7,P,PPL,BR,,5,2927101.0,,,0,,302,America/Bahia,25/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406294,Barra do Ôlho d’Água,Barra do Olho d'Agua,,-698.333,-4.086.667,P,PPL,BR,,20,2200251.0,,,0,,365,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406295,Barra do Oitis,Barra do Oitis,,-738.333,-38.3,P,PPL,BR,,17,2505600.0,,,0,,334,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406296,Barra do Nilo,Barra do Nilo,,-973.333,-38.05,P,PPL,BR,,5,2927606.0,,,0,,261,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406297,Barra do Mosquito,Barra do Mosquito,Barra do Mosquito$Santa Teresa$Santa Tereza,-948.333,-4.578.333,P,PPL,BR,BR,20,2209203.0,,,0,,307,America/Fortaleza,03/08/2012,Barra do Mosquito,Santa Teresa,Santa Tereza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406298,Barra do Mororó,Barra do Mororo,,-748.333,-4.188.333,P,PPL,BR,,20,2209500.0,,,0,,198,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406299,Barra do Marmelo,Barra do Marmelo,,-638.333,-42.85,P,PPL,BR,,20,2200509.0,,,0,,106,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406300,Barra do Longá,Barra do Longa,,-3.15,-4.193.333,P,PPL,BR,,20,2202000.0,,,0,,6,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406301,Barra do Juá,Barra do Jua,Barra do Jua$Barra do Juá$Joa$Joá$Jua$Juá,-8.45,-3.808.333,P,PPL,BR,BR,30,2605707.0,,,0,,400,America/Recife,03/08/2012,Barra do Jua,Barra do Juá,Joa,Joá,Jua,Juá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406302,Barra do Juá,Barra do Jua,,-653.333,-3.856.667,P,PPL,BR,,17,2516805.0,,,0,,428,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406303,Barra do Jenipapo,Barra do Jenipapo,,-928.333,-3.703.333,P,PPL,BR,,30,2606507.0,,,0,,263,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406304,Barra do Jatobá,Barra do Jatoba,,-7.55,-4.228.333,L,AREA,BR,,20,,,,0,,272,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406305,Barra do Jardim,Barra do Jardim,Brejo Novo,-841.361,-3.599.778,P,PPLL,BR,BR,30,2600302.0,,,0,,477,America/Recife,03/08/2012,Brejo Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406306,Barra do Ipueira,Barra do Ipueira,,-511.667,-3.953.333,P,PPL,BR,,6,2311405.0,,,0,,234,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406307,Barra do Ipanema,Barra do Ipanema,,-986.667,-37.25,P,PPL,BR,,2,2700904.0,,,0,,19,America/Maceio,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406308,Barra do Ingá,Barra do Inga,,-551.667,-43,P,PPL,BR,,13,2106607.0,,,0,,73,America/Fortaleza,24/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406309,Barra do Inga,Barra do Inga,,-621.667,-3.956.667,L,AREA,BR,,6,,,,0,,316,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406310,Barra do Goncalo,Barra do Goncalo,,-561.667,-3.588.333,P,PPL,BR,,22,2405801.0,,,0,,131,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406311,Barra do Garrote,Barra do Garrote,,-3.5,-39.9,P,PPL,BR,,6,2308377.0,,,0,,56,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406312,Barra do Garapa,Barra do Garapa,,-5.45,-4.296.667,P,PPL,BR,,13,2112209.0,,,0,,66,America/Fortaleza,24/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406313,Barra do Figueiredo,Barra do Figueiredo,,-53.823,-3.829.944,P,PPL,BR,,6,2312502.0,,,0,,62,America/Fortaleza,05/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406314,Barra do Feijão,Barra do Feijao,,-541.667,-38.1,P,PPL,BR,,6,2313104.0,,,0,,86,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406315,Barra do Exu,Barra do Exu,,-806.667,-38.45,P,PPL,BR,,30,2613909.0,,,0,,435,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406316,Barra do Córrego,Barra do Corrego,,-871.667,-38.35,P,PPL,BR,,30,2605707.0,,,0,,346,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406317,Barra do Corda,Barra do Corda,BDC,-550.556,-4.524.333,P,PPL,BR,,13,2101608.0,,,86662,148.0,100,America/Fortaleza,07/06/2017,BDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406319,Barra do Comandante,Barra do Comandante,Barra do Comandante$Comandante,-978.579,-434.198,P,PPL,BR,,5,2924405.0,,,0,,428,America/Bahia,11/01/2013,Barra do Comandante,Comandante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406320,Barra do Cipó,Barra do Cipo,,-5.7,-39.15,P,PPL,BR,,6,2308351.0,,,0,,197,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406321,Barra do Chata,Barra do Chata,Sao Joao$São João,-845.472,-3.593.139,P,PPLL,BR,BR,30,2600302.0,,,0,,431,America/Recife,03/08/2012,Sao Joao,São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406322,Barra do Cedro,Barra do Cedro,,-7.9,-39.55,P,PPL,BR,,30,2614006.0,,,0,,431,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406323,Praia Barra do Caponga,Praia Barra do Caponga,Praia Barra do Caponga,-4.05,-3.818.333,T,BCH,BR,,6,,,,0,,1,America/Fortaleza,05/12/2018,Praia Barra do Caponga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406324,Barra do Camaragibe,Barra do Camaragibe,,-931.667,-3.543.333,P,PPL,BR,,2,2706505.0,,,0,,7,America/Maceio,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406325,Barra do Brejo,Barra do Brejo,,-995.126,-4.284.698,P,PPL,BR,,5,2924405.0,,,0,,403,America/Bahia,11/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406326,Barra do Bonito,Barra do Bonito,,-872.757,-4.176.147,P,PPL,BR,,20,2203453.0,,,0,,340,America/Fortaleza,11/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406327,Barra do Bonito,Barra do Bonito,,-791.667,-3.831.667,P,PPL,BR,,30,2613909.0,,,0,,474,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406328,Barra do Bode,Barra do Bode,,-530.083,-3.657.667,P,PPL,BR,,22,2409902.0,,,0,,45,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406329,Barra do Arará,Barra do Arara,,-948.333,-4.078.333,P,PPL,BR,,5,2930774.0,,,0,,375,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406330,Barra de São Miguel,Barra de Sao Miguel,Barra Nova,-9.84,-3.590.778,P,PPL,BR,BR,2,2700607.0,,,0,,6,America/Maceio,03/08/2012,Barra Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406331,Barra de São Manuel,Barra de Sao Manuel,Barra de Sao Manuel$Barra de São Manuel$Barra do Sao Manuel$Barra do São Manuel,-733.889,-5.813.486,P,PPL,BR,,16,1503754.0,,,0,,127,America/Santarem,04/04/2013,Barra de Sao Manuel,Barra de São Manuel,Barra do Sao Manuel,Barra do São Manuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406332,Barra de São Bento,Barra de Sao Bento,,-673.333,-3.838.333,P,PPL,BR,,17,2500700.0,,,0,,245,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406333,Barra de Santo Antônio,Barra de Santo Antonio,Barra de Santo Antonio Grande$Barra de Santo Antônio Grande$Coqueiral Cupe$Cupe$Cupê,-940.472,-3.550.722,P,PPL,BR,,2,2700508.0,,,10057,,29,America/Maceio,03/08/2012,Barra de Santo Antonio Grande,Barra de Santo Antônio Grande,Coqueiral Cupe,Cupe,Cupê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406334,Barra de Santa Rosa,Barra de Santa Rosa,Caicara$Santa Rosa,-671.972,-3.606.056,P,PPL,BR,BR,17,2501609.0,,,0,,452,America/Fortaleza,03/08/2012,Caicara,Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406335,Barra de Santana,Barra de Santana,,-6.15,-3.711.667,P,PPL,BR,,22,2406106.0,,,0,,84,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406336,Barra de Piaba,Barra de Piaba,,-638.333,-3.851.667,P,PPL,BR,,17,2512036.0,,,0,,470,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406337,Barra de Misericórdia,Barra de Misericordia,,-788.333,-3.758.333,P,PPL,BR,,30,2606903.0,,,0,,668,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406338,Barra de Espinharos,Barra de Espinharos,,-643.333,-3.736.667,P,PPL,BR,,22,2405603.0,,,0,,140,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406339,Barra de Cima,Barra de Cima,,-6.45,-3.561.667,P,PPL,BR,,22,2409100.0,,,0,,176,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406340,Riacho Barra de Ananias,Riacho Barra de Ananias,,-881.667,-39.7,H,STMI,BR,,5,,,,0,,357,America/Maceio,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406341,Barra das Queimadas,Barra das Queimadas,,-788.333,-4.146.667,L,AREA,BR,,20,,,,0,,298,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406342,Barra das Flores,Barra das Flores,,-463.333,-3.843.333,L,AREA,BR,,6,,,,0,,67,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406343,Barra das Carnaubas,Barra das Carnaubas,,-3.55,-4.011.667,L,AREA,BR,,6,,,,0,,88,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406344,Barradas,Barradas,,-348.333,-4.518.333,P,PPL,BR,,13,2106904.0,,,0,,12,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406345,Barra da Pendencia,Barra da Pendencia,,-6.6,-3.891.667,P,PPL,BR,,6,2307502.0,,,0,,220,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406346,Barra da Onça,Barra da Onca,,-58.325,-3.664.778,P,PPL,BR,,22,2411403.0,,,0,,100,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406347,Barra da Onça,Barra da Onca,Barra da Onca$Barra da Onça$Pedrosilandia$Pedrosilândia,-3.4,-4.278.333,P,PPL,BR,BR,13,2110104.0,,,0,,106,America/Fortaleza,03/08/2012,Barra da Onca,Barra da Onça,Pedrosilandia,Pedrosilândia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406348,Barra da Forquilha,Barra da Forquilha,,-848.333,-3.846.667,P,PPL,BR,,30,2605707.0,,,0,,359,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406349,Barra da Forquilha,Barra da Forquilha,,-771.667,-3.948.333,P,PPL,BR,,30,2614006.0,,,0,,506,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406350,Barra da Cruz,Barra da Cruz,,-9.65,-4.153.333,P,PPL,BR,,5,2907202.0,,,0,,391,America/Bahia,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406351,Barra da Cruz,Barra da Cruz,,-568.806,-3.637.722,P,PPL,BR,,22,2400802.0,,,0,,146,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406352,Barra da Craibeira,Barra da Craibeira,,-681.667,-3.658.333,P,PPL,BR,,22,2403400.0,,,0,,390,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406353,Barra da Caída,Barra da Caida,Barra$Barra da Caida$Barra da Caída,-856.667,-4.213.333,P,PPL,BR,BR,20,2210003.0,,,0,,275,America/Fortaleza,11/06/2020,Barra,Barra da Caida,Barra da Caída,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406354,Barra da Arara,Barra da Arara,,-771.667,-3.873.333,P,PPL,BR,,30,2613503.0,,,0,,560,America/Recife,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406355,Morro da Barrada,Morro da Barrada,,-761.667,-4.141.667,T,UPLD,BR,,20,,,,0,,291,America/Fortaleza,17/12/1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406356,Barra Comprida,Barra Comprida,,-9.35,-46,P,PPL,BR,,13,2100501.0,,,0,,299,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406357,Riacho Barracas,Riacho Barracas,Riacho Barracas$Rio Barroca,-886.667,-3.626.667,H,STMI,BR,BR,30,,,,0,,608,America/Maceio,19/01/2012,Riacho Barracas,Rio Barroca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406358,Barracas,Barracas,,-696.667,-3.888.333,P,PPL,BR,,6,2301703.0,,,0,,298,America/Fortaleza,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406359,Barracão São José,Barracao Sao Jose,Barracao Sao Jose$Barracão São José$Sao Joao$São João,-9.2,-5.706.667,P,PPL,BR,BR,14,5106299.0,,,0,,283,America/Santarem,03/08/2012,Barracao Sao Jose,Barracão São José,Sao Joao,São João,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406360,Barracão do Maia,Barracao do Maia,,-8.05,-5.823.333,P,PPL,BR,,14,5100805.0,,,0,,166,America/Cuiaba,03/08/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406361,Barracão do Barreto,Barracao do Barreto,Barracao Barreto$Barracao do Barreto$Barracão Barreto$Barracão do Barreto$Barreto,-8.8,-58.4,P,PPL,BR,BR,14,5100805.0,,,0,,216,America/Cuiaba,11/06/2020,Barracao Barreto,Barracao do Barreto,Barracão Barreto,Barracão do Barreto,Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
