,geonameid,name,asciiname,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,othername0,othername1,othername2,othername3,othername4,othername5,othername6,othername7,othername8,othername9,othername10,othername11,othername12,othername13,othername14,othername15,othername16,othername17,othername18,othername19,othername20,othername21,othername22,othername23,othername24,othername25,othername26,othername27,othername28,othername29,othername30,othername31,othername32,othername33,othername34,othername35,othername36,othername37,othername38,othername39,othername40,othername41,othername42,othername43,othername44,othername45,othername46,othername47,othername48,othername49,othername50,othername51,othername52,othername53,othername54,othername55,othername56,othername57,othername58,othername59,othername60,othername61,othername62,othername63,othername64,othername65,othername66,othername67,othername68,othername69,othername70,othername71,othername72,othername73
5816,7555875,Igreja Matriz,Igreja Matriz,-234.116,-460.357,S,CH,BR,,27,3518305.0,,,0,,578,America/Sao_Paulo,03/08/2012,Igreja Matriz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5817,7555876,Prefeitura Santa Casa,Prefeitura Santa Casa,-2.341.321,-460.352,S,ADMF,BR,,27,3518305.0,,,0,,583,America/Sao_Paulo,03/08/2012,Prefeitura Santa Casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5818,7555877,Escola Getlio Vargas,Escola Getlio Vargas,-234.128,-460.385,S,SCH,BR,,27,3518305.0,,,0,,577,America/Sao_Paulo,03/08/2012,Escola Getlio Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5819,7555878,Igreja Assemblia de Deus,Igreja Assemblia de Deus,-234.109,-460.414,S,CH,BR,,27,3518305.0,,,0,,580,America/Sao_Paulo,03/08/2012,Igreja Assemblia de Deus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5820,7555879,Ipiranga,Ipiranga,-234.141,-460.509,P,PPLL,BR,,27,3518305.0,,,0,,607,America/Sao_Paulo,03/08/2012,Ipiranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5821,7555880,Ribeiro Ipiranga,Ribeiro Ipiranga,-2.340.876,-4.604.079,H,STM,BR,,27,,,,0,,577,America/Sao_Paulo,21/01/2012,Ribeiro Ipiranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5822,7555881,Stio So Jos,Stio So Jos,-234.033,-460.435,P,PPL,BR,,27,3518305.0,,,0,,582,America/Sao_Paulo,03/08/2012,Stio So Jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5823,7555882,Stio dos Marrons,Stio dos Marrons,-234.107,-460.562,P,PPL,BR,,27,3518305.0,,,0,,666,America/Sao_Paulo,03/08/2012,Stio dos Marrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5824,7555883,Fazenda Estiva,Fazenda Estiva,-23.419,-460.645,S,FRM,BR,,27,3518305.0,,,0,,622,America/Sao_Paulo,03/08/2012,Fazenda Estiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825,7555884,Stio So Sebastio,Stio So Sebastio,-234.199,-460.686,P,PPL,BR,,27,3518305.0,,,0,,609,America/Sao_Paulo,03/08/2012,Stio So Sebastio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5826,7555885,Merenda,Merenda,-234.259,-460.692,P,PPLL,BR,,27,3518305.0,,,0,,648,America/Sao_Paulo,03/08/2012,Merenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5827,7555886,Fazenda Estiva,Fazenda Estiva,-234.206,-46.061,S,FRM,BR,,27,3518305.0,,,0,,592,America/Sao_Paulo,03/08/2012,Fazenda Estiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5828,7555887,Fazenda So Marcos,Fazenda So Marcos,-23.429,-460.656,S,FRM,BR,,27,3518305.0,,,0,,634,America/Sao_Paulo,03/08/2012,Fazenda So Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829,7555888,Fazenda Merenda,Fazenda Merenda,-234.319,-460.504,S,FRM,BR,,27,3518305.0,,,0,,644,America/Sao_Paulo,03/08/2012,Fazenda Merenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5830,7555889,Stio Merenda,Stio Merenda,-234.328,-460.425,P,PPL,BR,,27,3518305.0,,,0,,586,America/Sao_Paulo,03/08/2012,Stio Merenda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5831,7555890,Bairro dos Nogueiras,Bairro dos Nogueiras,-234.316,-46.039,P,PPL,BR,,27,3518305.0,,,0,,599,America/Sao_Paulo,03/08/2012,Bairro dos Nogueiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5832,7555891,Stio So Joo,Stio So Joo,-234.262,-460.436,P,PPL,BR,,27,3518305.0,,,0,,583,America/Sao_Paulo,03/08/2012,Stio So Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5833,7555892,Stio Nossa Senhora Aparecida,Stio Nossa Senhora Aparecida,-234.226,-460.496,P,PPL,BR,,27,3518305.0,,,0,,607,America/Sao_Paulo,03/08/2012,Stio Nossa Senhora Aparecida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5834,7555893,Ipiranga,Ipiranga,-234.222,-460.536,P,PPLL,BR,,27,3518305.0,,,0,,620,America/Sao_Paulo,03/08/2012,Ipiranga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5835,7555894,Stio Trs Mosqueteiros,Stio Trs Mosqueteiros,-234.183,-460.515,P,PPL,BR,,27,3518305.0,,,0,,595,America/Sao_Paulo,03/08/2012,Stio Trs Mosqueteiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5836,7555895,Escola Valdomiro Marcondes,Escola Valdomiro Marcondes,-234.155,-46.044,S,SCH,BR,,27,3518305.0,,,0,,585,America/Sao_Paulo,03/08/2012,Escola Valdomiro Marcondes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5837,7555896,Igreja Nossa Senhora da Ajuda,Igreja Nossa Senhora da Ajuda,-234.193,-460.219,S,CH,BR,,27,3518305.0,,,0,,579,America/Sao_Paulo,03/08/2012,Igreja Nossa Senhora da Ajuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5838,7555897,Granja Santa Emlia,Granja Santa Emlia,-234.266,-460.211,S,FRM,BR,,27,3518305.0,,,0,,615,America/Sao_Paulo,03/08/2012,Granja Santa Emlia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5839,7555898,Fazenda Campagnoli,Fazenda Campagnoli,-234.196,-460.141,S,FRM,BR,,27,3518305.0,,,0,,609,America/Sao_Paulo,03/08/2012,Fazenda Campagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5840,7555899,Bairro do Paiol,Bairro do Paiol,-234.178,-460.019,P,PPL,BR,,27,3518305.0,,,0,,584,America/Sao_Paulo,03/08/2012,Bairro do Paiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5841,7555900,Igreja de Santo Antnio,Igreja de Santo Antnio,-234.181,-460.023,S,CH,BR,,27,3518305.0,,,0,,585,America/Sao_Paulo,03/08/2012,Igreja de Santo Antnio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5842,7555901,Fazenda Santo Antnio,Fazenda Santo Antnio,-234.228,-460.024,S,FRM,BR,,27,3518305.0,,,0,,593,America/Sao_Paulo,03/08/2012,Fazenda Santo Antnio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5843,7555902,Barroca,Barroca,-234.279,-460.088,P,PPLL,BR,,27,3518305.0,,,0,,655,America/Sao_Paulo,03/08/2012,Barroca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5844,7555903,Stio So Benedito,Stio So Benedito,-234.369,-46.008,P,PPL,BR,,27,3518305.0,,,0,,661,America/Sao_Paulo,03/08/2012,Stio So Benedito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,7555904,Capoeira,Capoeira,-234.515,-460.374,P,PPLL,BR,,27,3518305.0,,,0,,694,America/Sao_Paulo,03/08/2012,Capoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846,7555905,Stio Jandaia,Stio Jandaia,-234.504,-460.486,P,PPL,BR,,27,3518305.0,,,0,,634,America/Sao_Paulo,03/08/2012,Stio Jandaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5847,7555906,Ribeiro Guararema,Ribeiro Guararema,-234.107,-460.348,H,STM,BR,,27,,,,0,,577,America/Sao_Paulo,21/01/2012,Ribeiro Guararema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5848,7555907,Stio So Carlos,Stio So Carlos,-234.497,-460.581,P,PPL,BR,,27,3518305.0,,,0,,658,America/Sao_Paulo,03/08/2012,Stio So Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5849,7555908,Fazenda Jaguaro,Fazenda Jaguaro,-234.516,-460.682,S,FRM,BR,,27,3518305.0,,,0,,652,America/Sao_Paulo,03/08/2012,Fazenda Jaguaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850,7555909,Fazenda Itaquau,Fazenda Itaquau,-234.523,-460.697,S,FRM,BR,,27,3518305.0,,,0,,656,America/Sao_Paulo,03/08/2012,Fazenda Itaquau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5851,7555910,Itapeti,Itapeti,-2.344.777,-460.745,P,PPLL,BR,,27,3518305.0,,,0,,715,America/Sao_Paulo,03/08/2012,Itapeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5852,7555911,Stio Bela Vista,Stio Bela Vista,-234.526,-460.674,P,PPL,BR,,27,3518305.0,,,0,,655,America/Sao_Paulo,03/08/2012,Stio Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5853,7555912,Granja Colombo,Granja Colombo,-234.547,-460.678,S,FRM,BR,,27,3518305.0,,,0,,659,America/Sao_Paulo,03/08/2012,Granja Colombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5854,7555913,Luis Carlos,Luis Carlos,-234.573,-460.584,P,PPL,BR,,27,3518305.0,,,0,,631,America/Sao_Paulo,03/08/2012,Luis Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5855,7555914,Capela de So Loureno,Capela de So Loureno,-2.345.765,-4.605.846,S,CH,BR,,27,3518305.0,,,0,,631,America/Sao_Paulo,03/08/2012,Capela de So Loureno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5856,7555915,Stio Santa Rosa,Stio Santa Rosa,-234.591,-460.598,P,PPL,BR,,27,3518305.0,,,0,,635,America/Sao_Paulo,03/08/2012,Stio Santa Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857,7555916,Bairro Convento,Bairro Convento,-2.345.421,-4.607.037,P,PPL,BR,,27,3518305.0,,,0,,653,America/Sao_Paulo,03/08/2012,Bairro Convento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5858,7555917,Fazenda Fame,Fazenda Fame,-23.454,-460.757,S,FRM,BR,,27,3530607.0,,,0,,673,America/Sao_Paulo,03/08/2012,Fazenda Fame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5859,7555918,Stio So Lus do Salim,Stio So Lus do Salim,-23.466,-460.645,P,PPL,BR,,27,3530607.0,,,0,,682,America/Sao_Paulo,03/08/2012,Stio So Lus do Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5860,7555919,Stio Maranata,Stio Maranata,-23.467,-460.765,P,PPL,BR,,27,3530607.0,,,0,,690,America/Sao_Paulo,03/08/2012,Stio Maranata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,7555920,Crrego Jesuno Franco,Crrego Jesuno Franco,-234.605,-460.565,H,STM,BR,,27,,,,0,,638,America/Sao_Paulo,21/01/2012,Crrego Jesuno Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5862,7555921,Fazenda Tinoca,Fazenda Tinoca,-234.699,-460.382,S,FRM,BR,,27,3518305.0,,,0,,674,America/Sao_Paulo,03/08/2012,Fazenda Tinoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5863,7555922,Fazenda Capoerinha,Fazenda Capoerinha,-23.46,-460.375,S,FRM,BR,,27,3518305.0,,,0,,659,America/Sao_Paulo,03/08/2012,Fazenda Capoerinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5864,7555923,Stio So Jos,Stio So Jos,-234.556,-460.409,P,PPL,BR,,27,3518305.0,,,0,,694,America/Sao_Paulo,03/08/2012,Stio So Jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5865,7555924,Fazenda do Banco,Fazenda do Banco,-234.631,-460.024,S,FRM,BR,,27,3518305.0,,,0,,717,America/Sao_Paulo,03/08/2012,Fazenda do Banco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5866,7555925,Fazenda Casso Veras,Fazenda Casso Veras,-23.467,-460.188,S,FRM,BR,,27,3518305.0,,,0,,682,America/Sao_Paulo,03/08/2012,Fazenda Casso Veras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5867,7555926,Stio Bom Jesus,Stio Bom Jesus,-234.858,-460.031,P,PPL,BR,,27,3518305.0,,,0,,686,America/Sao_Paulo,03/08/2012,Stio Bom Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5868,7555927,Stio do Zizi,Stio do Zizi,-23.488,-460.135,P,PPL,BR,,27,3518305.0,,,0,,688,America/Sao_Paulo,03/08/2012,Stio do Zizi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5869,7555928,Stio So Jos,Stio So Jos,-234.749,-460.545,P,PPL,BR,,27,3530607.0,,,0,,679,America/Sao_Paulo,03/08/2012,Stio So Jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5870,7555929,Fazenda Primavera,Fazenda Primavera,-234.852,-46.072,S,FRM,BR,,27,3530607.0,,,0,,689,America/Sao_Paulo,03/08/2012,Fazenda Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5871,7555930,Vila Matias,Vila Matias,-234.839,-460.793,P,PPL,BR,,27,3530607.0,,,0,,698,America/Sao_Paulo,03/08/2012,Vila Matias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5872,7555931,Escola Professor Aristteles de Andrade,Escola Professor Aristteles de Andrade,-234.802,-460.838,S,SCH,BR,,27,3530607.0,,,0,,668,America/Sao_Paulo,03/08/2012,Escola Professor Aristteles de Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5873,7555932,Stio das Paineiras,Stio das Paineiras,-234.856,-460.832,P,PPL,BR,,27,3530607.0,,,0,,686,America/Sao_Paulo,03/08/2012,Stio das Paineiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5874,7555933,Escola Joo P. Carlo,Escola Joo P. Carlo,-234.816,-460.857,S,SCH,BR,,27,3530607.0,,,0,,695,America/Sao_Paulo,03/08/2012,Escola Joo P. Carlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5875,7555934,Igreja de Nossa Senhora do Carmo,Igreja de Nossa Senhora do Carmo,-234.803,-460.866,S,CH,BR,,27,3530607.0,,,0,,674,America/Sao_Paulo,03/08/2012,Igreja de Nossa Senhora do Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5876,7555935,Stio So Jos,Stio So Jos,-234.739,-46.09,P,PPL,BR,,27,3530607.0,,,0,,703,America/Sao_Paulo,03/08/2012,Stio So Jos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5877,7555936,Fazenda Itapu,Fazenda Itapu,-234.712,-460.871,S,FRM,BR,,27,3530607.0,,,0,,683,America/Sao_Paulo,03/08/2012,Fazenda Itapu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5878,7555937,Stio Peras,Stio Peras,-234.739,-460.922,P,PPL,BR,,27,3530607.0,,,0,,694,America/Sao_Paulo,03/08/2012,Stio Peras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5879,7555938,Stio Morro Verde,Stio Morro Verde,-23.469,-460.869,P,PPL,BR,,27,3530607.0,,,0,,689,America/Sao_Paulo,03/08/2012,Stio Morro Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5880,7555939,Stio Nossa Senhora de Lourdes,Stio Nossa Senhora de Lourdes,-234.649,-460.943,P,PPL,BR,,27,3530607.0,,,0,,732,America/Sao_Paulo,03/08/2012,Stio Nossa Senhora de Lourdes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5881,7555940,Stio Jacarand,Stio Jacarand,-234.672,-460.829,P,PPL,BR,,27,3530607.0,,,0,,686,America/Sao_Paulo,03/08/2012,Stio Jacarand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5882,7555941,Stio Xangri-l,Stio Xangri-l,-23.465,-46.08,P,PPL,BR,,27,3530607.0,,,0,,666,America/Sao_Paulo,03/08/2012,Stio Xangri-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5883,7555942,Stio da Colina,Stio da Colina,-234.625,-460.869,P,PPL,BR,,27,3530607.0,,,0,,716,America/Sao_Paulo,03/08/2012,Stio da Colina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,7555943,Fazenda So Joo,Fazenda So Joo,-234.588,-460.829,S,FRM,BR,,27,3530607.0,,,0,,657,America/Sao_Paulo,03/08/2012,Fazenda So Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5885,7555944,Stio dos Quatro Sacis,Stio dos Quatro Sacis,-234.899,-460.912,P,PPL,BR,,27,3530607.0,,,0,,700,America/Sao_Paulo,03/08/2012,Stio dos Quatro Sacis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5886,7555945,Fazenda Bandeirantes,Fazenda Bandeirantes,-234.939,-460.788,S,FRM,BR,,27,3530607.0,,,0,,753,America/Sao_Paulo,03/08/2012,Fazenda Bandeirantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887,7555946,Stio Botuquara,Stio Botuquara,-234.958,-460.725,S,FRM,BR,,27,3530607.0,,,0,,742,America/Sao_Paulo,03/08/2012,Stio Botuquara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5888,7555947,Stio So Jorge,Stio So Jorge,-234.989,-460.689,P,PPL,BR,,27,3530607.0,,,0,,715,America/Sao_Paulo,03/08/2012,Stio So Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5889,7555948,Botuquara,Botuquara,-234.902,-460.532,P,PPLL,BR,,27,3518305.0,,,0,,824,America/Sao_Paulo,03/08/2012,Botuquara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5890,7555949,Stio Santa Teresa,Stio Santa Teresa,-234.937,-460.521,P,PPL,BR,,27,3518305.0,,,0,,728,America/Sao_Paulo,03/08/2012,Stio Santa Teresa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5891,7555950,Fazenda So Judas Tadeu,Fazenda So Judas Tadeu,-234.987,-460.554,S,FRM,BR,,27,3518305.0,,,0,,766,America/Sao_Paulo,03/08/2012,Fazenda So Judas Tadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892,7555951,Fazenda dos Francos,Fazenda dos Francos,-234.943,-460.408,S,FRM,BR,,27,3518305.0,,,0,,704,America/Sao_Paulo,03/08/2012,Fazenda dos Francos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5893,7555952,Ribeiro Botuquara,Ribeiro Botuquara,-2.348.856,-4.601.539,H,STM,BR,,27,,,,0,,693,America/Sao_Paulo,21/01/2012,Ribeiro Botuquara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,7555953,Capela do Sagrado Corao de Jesus,Capela do Sagrado Corao de Jesus,-234.904,-46.031,S,CH,BR,,27,3518305.0,,,0,,745,America/Sao_Paulo,03/08/2012,Capela do Sagrado Corao de Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,7555954,Fazenda Santa Rita,Fazenda Santa Rita,-234.959,-460.259,S,FRM,BR,,27,3518305.0,,,0,,702,America/Sao_Paulo,03/08/2012,Fazenda Santa Rita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5896,7555955,Lagoa Nova,Lagoa Nova,-2.350.272,-4.600.371,L,LCTY,BR,,27,3518305.0,,,0,,767,America/Sao_Paulo,16/12/2021,Lagoa Nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5897,7555956,Sítio São Francisco,Sitio Sao Francisco,-233.477,-462.471,S,FRM,BR,,27,3546801.0,,,0,,738,America/Sao_Paulo,18/02/2022,Sitio Sao Francisco,Stio So Francisco,Sítio São Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
